"","Season","Station","EventCode","DN","Lat","Long","Transect","Basin","SUMGROUP","Zoop_Bio_Sum","Zoop_Den_Sum"
"232","Late Summer",25,"stn25_20180814_N_LG","N",43.51758667,-79.08051833,"GLISP","W","NDAP",35119.01823,13202.10724
"233","Late Summer",33,"stn33_20180814_D_LG","D",43.59595,-78.8145,"2","W","BOSMINID",13997.182695,11340.889788
"234","Late Summer",33,"stn33_20180814_D_LG","D",43.59595,-78.8145,"2","W","BYTH",0,0
"235","Late Summer",33,"stn33_20180814_D_LG","D",43.59595,-78.8145,"2","W","CALANOID",85562.260783,15044.0374743
"236","Late Summer",33,"stn33_20180814_D_LG","D",43.59595,-78.8145,"2","W","CERC",14812.97827,4338.270061
"237","Late Summer",33,"stn33_20180814_D_LG","D",43.59595,-78.8145,"2","W","CYCLOPOID",214161.07508,92347.24541
"238","Late Summer",33,"stn33_20180814_D_LG","D",43.59595,-78.8145,"2","W","DAPHNID",260647.6113,67235.27517
"239","Late Summer",33,"stn33_20180814_D_LG","D",43.59595,-78.8145,"2","W","LIMNO",71948.56227,1388.680382
"240","Late Summer",33,"stn33_20180814_D_LG","D",43.59595,-78.8145,"2","W","NDAP",8867.622086,14176.11223
"241","Late Summer",41,"stn41_20180814_D_LG","D",43.71650333,-78.027165,"3","W","BOSMINID",9512.493039,8910.699119
"242","Late Summer",41,"stn41_20180814_D_LG","D",43.71650333,-78.027165,"3","W","BYTH",1317.632959,18.9858646
"243","Late Summer",41,"stn41_20180814_D_LG","D",43.71650333,-78.027165,"3","W","CALANOID",113297.17258,27310.714184
"244","Late Summer",41,"stn41_20180814_D_LG","D",43.71650333,-78.027165,"3","W","CERC",1821.500729,446.1678181
"245","Late Summer",41,"stn41_20180814_D_LG","D",43.71650333,-78.027165,"3","W","CYCLOPOID",196266.45887,266105.87819
"246","Late Summer",41,"stn41_20180814_D_LG","D",43.71650333,-78.027165,"3","W","DAPHNID",64968.3339115,40908.2095943
"247","Late Summer",41,"stn41_20180814_D_LG","D",43.71650333,-78.027165,"3","W","LIMNO",0,0
"248","Late Summer",41,"stn41_20180814_D_LG","D",43.71650333,-78.027165,"3","W","NDAP",870.5454519,347.1700955
"249","Late Summer",49,"stn49_20180815_N_LG","N",43.77025,-77.43955,"4","E","BOSMINID",51411.268694,46173.622709
"250","Late Summer",49,"stn49_20180815_N_LG","N",43.77025,-77.43955,"4","E","BYTH",4253.918098,94.929323
"251","Late Summer",49,"stn49_20180815_N_LG","N",43.77025,-77.43955,"4","E","CALANOID",80398.6546928,15564.7926131
"252","Late Summer",49,"stn49_20180815_N_LG","N",43.77025,-77.43955,"4","E","CERC",2459.513304,740.4487194
"253","Late Summer",49,"stn49_20180815_N_LG","N",43.77025,-77.43955,"4","E","CYCLOPOID",453444.8909,285547.40357
"254","Late Summer",49,"stn49_20180815_N_LG","N",43.77025,-77.43955,"4","E","DAPHNID",113829.9120129,28757.2562462
"255","Late Summer",49,"stn49_20180815_N_LG","N",43.77025,-77.43955,"4","E","LIMNO",33762.948628,925.7869214
"256","Late Summer",49,"stn49_20180815_N_LG","N",43.77025,-77.43955,"4","E","NDAP",0,0
"257","Late Summer",55,"stn55_20180815_D_LG","D",43.44361667,-77.438335,"4","E","BOSMINID",31138.004159,22671.394144
"258","Late Summer",55,"stn55_20180815_D_LG","D",43.44361667,-77.438335,"4","E","BYTH",17718.89457,90.06115259
"259","Late Summer",55,"stn55_20180815_D_LG","D",43.44361667,-77.438335,"4","E","CALANOID",104777.448629,25471.009406
"260","Late Summer",55,"stn55_20180815_D_LG","D",43.44361667,-77.438335,"4","E","CERC",36235.28426,5223.54685
"261","Late Summer",55,"stn55_20180815_D_LG","D",43.44361667,-77.438335,"4","E","CYCLOPOID",506519.6339,182139.67495
"262","Late Summer",55,"stn55_20180815_D_LG","D",43.44361667,-77.438335,"4","E","DAPHNID",397271.6969948,84153.1409777
"263","Late Summer",55,"stn55_20180815_D_LG","D",43.44361667,-77.438335,"4","E","LIMNO",8965.877444,164.6832504
"264","Late Summer",55,"stn55_20180815_D_LG","D",43.44361667,-77.438335,"4","E","NDAP",159423.1486,55333.57215
"265","Late Summer",60,"stn60_20180815_D_LG","D",43.579985,-77.199715,"GLISP","E","BOSMINID",48204.77826,38648.55862
"266","Late Summer",60,"stn60_20180815_D_LG","D",43.579985,-77.199715,"GLISP","E","BYTH",2359.366063,9.243118292
"267","Late Summer",60,"stn60_20180815_D_LG","D",43.579985,-77.199715,"GLISP","E","CALANOID",229521.69659,64789.857744
"268","Late Summer",60,"stn60_20180815_D_LG","D",43.579985,-77.199715,"GLISP","E","CERC",4707.422669,702.4769902
"269","Late Summer",60,"stn60_20180815_D_LG","D",43.579985,-77.199715,"GLISP","E","CYCLOPOID",487141.9558,380964.36357
"270","Late Summer",60,"stn60_20180815_D_LG","D",43.579985,-77.199715,"GLISP","E","DAPHNID",216175.568176,74142.13286
"271","Late Summer",60,"stn60_20180815_D_LG","D",43.579985,-77.199715,"GLISP","E","LIMNO",0,0
"272","Late Summer",60,"stn60_20180815_D_LG","D",43.579985,-77.199715,"GLISP","E","NDAP",4655.928679,2366.238283
"273","Late Summer",63,"stn63_20180815_N_LG","D",43.73126667,-77.017835,"5","E","BOSMINID",25562.08974,16201.2711263
"274","Late Summer",63,"stn63_20180815_N_LG","D",43.73126667,-77.017835,"5","E","BYTH",2104.958672,18.9858646
"275","Late Summer",63,"stn63_20180815_N_LG","D",43.73126667,-77.017835,"5","E","CALANOID",269678.902545,74062.9537208
"276","Late Summer",63,"stn63_20180815_N_LG","D",43.73126667,-77.017835,"5","E","CERC",735.0003723,142.3939845
"277","Late Summer",63,"stn63_20180815_N_LG","D",43.73126667,-77.017835,"5","E","CYCLOPOID",1467323.7619,818974.2554
"278","Late Summer",63,"stn63_20180815_N_LG","D",43.73126667,-77.017835,"5","E","DAPHNID",327533.9393,75335.91073
"279","Late Summer",63,"stn63_20180815_N_LG","D",43.73126667,-77.017835,"5","E","LIMNO",0,0
"280","Late Summer",63,"stn63_20180815_N_LG","D",43.73126667,-77.017835,"5","E","NDAP",0,0
"281","Summer",33,"stn33_20180726_D_LEII","D",43.596,-78.81633333,"2","W","BOSMINID",3247.969195,1619.560701
"282","Summer",33,"stn33_20180726_D_LEII","D",43.596,-78.81633333,"2","W","BYTH",5829.991902,44.56338407
"283","Summer",33,"stn33_20180726_D_LEII","D",43.596,-78.81633333,"2","W","CALANOID",15032.513758,3239.121402
"284","Summer",33,"stn33_20180726_D_LEII","D",43.596,-78.81633333,"2","W","CERC",967.4954834,120.9577567
"285","Summer",33,"stn33_20180726_D_LEII","D",43.596,-78.81633333,"2","W","CYCLOPOID",190167.90562,124706.17397
"286","Summer",33,"stn33_20180726_D_LEII","D",43.596,-78.81633333,"2","W","DAPHNID",18554.46923,3778.974969
"287","Summer",33,"stn33_20180726_D_LEII","D",43.596,-78.81633333,"2","W","LIMNO",176727.958,2699.267835
"288","Summer",33,"stn33_20180726_D_LEII","D",43.596,-78.81633333,"2","W","NDAP",0,0
"289","Summer",33,"stn33_20180801_N_LEII","N",43.59716667,-78.81533333,"2","W","BOSMINID",11304.700592,5625.596722
"290","Summer",33,"stn33_20180801_N_LEII","N",43.59716667,-78.81533333,"2","W","BYTH",18624.76661,120.9577567
"291","Summer",33,"stn33_20180801_N_LEII","N",43.59716667,-78.81533333,"2","W","CALANOID",40939.851702,8182.6861416
"292","Summer",33,"stn33_20180801_N_LEII","N",43.59716667,-78.81533333,"2","W","CERC",573.6233033,89.12676813
"293","Summer",33,"stn33_20180801_N_LEII","N",43.59716667,-78.81533333,"2","W","CYCLOPOID",167874.88006,62904.39971
"294","Summer",33,"stn33_20180801_N_LEII","N",43.59716667,-78.81533333,"2","W","DAPHNID",111922.8155,7671.268257
"295","Summer",33,"stn33_20180801_N_LEII","N",43.59716667,-78.81533333,"2","W","LIMNO",1533742.112504,25059.4763038
"296","Summer",33,"stn33_20180801_N_LEII","N",43.59716667,-78.81533333,"2","W","NDAP",0,0
"297","Summer",34,"stn34_20180727_D_LEII","D",43.4575,-78.75633333,"2","W","BOSMINID",18044.608859,10959.4093818
"298","Summer",34,"stn34_20180727_D_LEII","D",43.4575,-78.75633333,"2","W","BYTH",13711.24035,101.8591636
"299","Summer",34,"stn34_20180727_D_LEII","D",43.4575,-78.75633333,"2","W","CALANOID",259370.01389,41845.017639
"300","Summer",34,"stn34_20180727_D_LEII","D",43.4575,-78.75633333,"2","W","CERC",13919.71211,2431.88753
"301","Summer",34,"stn34_20180727_D_LEII","D",43.4575,-78.75633333,"2","W","CYCLOPOID",89440.16212,42841.327578
"302","Summer",34,"stn34_20180727_D_LEII","D",43.4575,-78.75633333,"2","W","DAPHNID",624666.84624,115571.953506
"303","Summer",34,"stn34_20180727_D_LEII","D",43.4575,-78.75633333,"2","W","LIMNO",516332.414,7970.47955
"304","Summer",34,"stn34_20180727_D_LEII","D",43.4575,-78.75633333,"2","W","NDAP",409.1020548,996.3099438
"305","Summer",34,"stn34_20180731_N_LEII","N",43.4615,-78.75933333,"2","W","BOSMINID",10920.60656,6391.662515
"306","Summer",34,"stn34_20180731_N_LEII","N",43.4615,-78.75933333,"2","W","BYTH",5490.750553,38.19718634
"307","Summer",34,"stn34_20180731_N_LEII","N",43.4615,-78.75933333,"2","W","CALANOID",303319.96349,42611.083431
"308","Summer",34,"stn34_20180731_N_LEII","N",43.4615,-78.75933333,"2","W","CERC",4585.31827,821.2395064
"309","Summer",34,"stn34_20180731_N_LEII","N",43.4615,-78.75933333,"2","W","CYCLOPOID",234582.5217,125702.69609
"310","Summer",34,"stn34_20180731_N_LEII","N",43.4615,-78.75933333,"2","W","DAPHNID",125836.068206,23436.095886
"311","Summer",34,"stn34_20180731_N_LEII","N",43.4615,-78.75933333,"2","W","LIMNO",1571535.13,22370.8188
"312","Summer",34,"stn34_20180731_N_LEII","N",43.4615,-78.75933333,"2","W","NDAP",5961.991624,2130.554172
"313","Early Fall",9,"stn9_20180905_D_Cisco","D",43.586667,-79.395,"1","W","pNAUPLII",4287.606845,41634.78261
"314","Early Fall",9,"stn9_20180905_D_Cisco","D",43.586667,-79.395,"1","W","ROTIFER",2867.60169207,370086.95654
"315","Early Fall",9,"stn9_20180905_D_Cisco","D",43.586667,-79.395,"1","W","VELIGER",68939.97875,242869.5652
"316","Early Fall",12,"stn12_20180905_D_Cisco","D",43.503333,-79.353333,"1","W","pNAUPLII",10031.33789,70120.34384
"317","Early Fall",12,"stn12_20180905_D_Cisco","D",43.503333,-79.353333,"1","W","ROTIFER",4336.7768268,239885.386821
"318","Early Fall",12,"stn12_20180905_D_Cisco","D",43.503333,-79.353333,"1","W","VELIGER",10314.78476,35060.17192
"319","Early Fall",18,"stn18_20180905_D_Cisco","D",43.303333,-79.278333,"1","W","pNAUPLII",3123.017689,12378.2235
"320","Early Fall",18,"stn18_20180905_D_Cisco","D",43.303333,-79.278333,"1","W","ROTIFER",3100.229210619,88194.84241
"321","Early Fall",18,"stn18_20180905_D_Cisco","D",43.303333,-79.278333,"1","W","VELIGER",1480.701548,5415.472779
"322","Early Fall",19,"stn19_20180905_D_Cisco","N",43.383333,-79.285,"1","W","pNAUPLII",3518.762378,19097.4359
"323","Early Fall",19,"stn19_20180905_D_Cisco","N",43.383333,-79.285,"1","W","ROTIFER",6614.03954327,129589.743585
"324","Early Fall",19,"stn19_20180905_D_Cisco","N",43.383333,-79.285,"1","W","VELIGER",7547.01284,17733.33333
"325","Early Fall",33,"stn33_20180925_N_LG","N",43.5964,-78.8144,"2","W","pNAUPLII",23464.70775,263499.119
"326","Early Fall",33,"stn33_20180925_N_LG","N",43.5964,-78.8144,"2","W","ROTIFER",61073.978555,2706854.58602
"327","Early Fall",33,"stn33_20180925_N_LG","N",43.5964,-78.8144,"2","W","VELIGER",87621.22292,179658.4902
"328","Early Fall",34,"stn34_20180926_N_LG","N",43.4611,-78.7594,"2","W","pNAUPLII",10028.14452,98588.74292
"329","Early Fall",34,"stn34_20180926_N_LG","N",43.4611,-78.7594,"2","W","ROTIFER",19927.0224857,1165666.901609
"330","Early Fall",34,"stn34_20180926_N_LG","N",43.4611,-78.7594,"2","W","VELIGER",100047.7442,400154.3095
"331","Early Fall",38,"stn38_20180927_D_LG","D",43.3833,-77.9894,"3","W","pNAUPLII",8145.539784,85968.44026
"332","Early Fall",38,"stn38_20180927_D_LG","D",43.3833,-77.9894,"3","W","ROTIFER",42446.993666,2493084.7671
"333","Early Fall",38,"stn38_20180927_D_LG","D",43.3833,-77.9894,"3","W","VELIGER",65760.58389,208780.4978
"334","Early Fall",39,"stn39_20180927_D_LG","D",43.4861,-78.0003,"3","W","pNAUPLII",5868.8513,66160.56017
"335","Early Fall",39,"stn39_20180927_D_LG","D",43.4861,-78.0003,"3","W","ROTIFER",41197.0898496,2884600.42327
"336","Early Fall",39,"stn39_20180927_D_LG","D",43.4861,-78.0003,"3","W","VELIGER",167425.1754,502820.2573
"337","Early Fall",40,"stn40_20180927_D_LG","D",43.5903,-78.0117,"3","W","pNAUPLII",133003.7248,997290.0541
"338","Early Fall",40,"stn40_20180927_D_LG","D",43.5903,-78.0117,"3","W","ROTIFER",28363.0139073,2185550.54416
"339","Early Fall",40,"stn40_20180927_D_LG","D",43.5903,-78.0117,"3","W","VELIGER",76919.52818,116704.1553
"340","Early Fall",41,"stn41_20180927_D_LG","D",43.7167,-78.0269,"3","W","pNAUPLII",47296.93555,407776.0533
"341","Early Fall",41,"stn41_20180927_D_LG","D",43.7167,-78.0269,"3","W","ROTIFER",216006.1476233,4557497.0659
"342","Early Fall",41,"stn41_20180927_D_LG","D",43.7167,-78.0269,"3","W","VELIGER",93628.97263,239868.2667
"343","Early Fall",55,"stn55_20180927_N_LG","N",43.4439,-77.4389,"4","E","pNAUPLII",71507.05288,617256.1242
"344","Early Fall",55,"stn55_20180927_N_LG","N",43.4439,-77.4389,"4","E","ROTIFER",28971.7946952,2093303.37816
"345","Early Fall",55,"stn55_20180927_N_LG","N",43.4439,-77.4389,"4","E","VELIGER",75251.45367,254953.6165
"346","Early Fall",69,"stn69_20180924_D_LG","D",43.6053,-76.7147,"5","E","pNAUPLII",115114.7032,882079.3547
"347","Early Fall",69,"stn69_20180924_D_LG","D",43.6053,-76.7147,"5","E","ROTIFER",49720.0338507,2102289.12908
"348","Early Fall",69,"stn69_20180924_D_LG","D",43.6053,-76.7147,"5","E","VELIGER",110732.6009,249922.4838
"349","Early Fall",70,"stn70_20180924_D_LG","N",43.5415,-76.617667,"5","E","pNAUPLII",12788.32616,148099.5304
"350","Early Fall",70,"stn70_20180924_D_LG","N",43.5415,-76.617667,"5","E","ROTIFER",49337.238441,3139710.04486
"351","Early Fall",70,"stn70_20180924_D_LG","N",43.5415,-76.617667,"5","E","VELIGER",161349.5936,829357.3703
"352","Early Fall",715,"stn715_20180924_D_LG","D",43.6356,-76.9694,"5","E","pNAUPLII",75684.38205,945312.194
"353","Early Fall",715,"stn715_20180924_D_LG","D",43.6356,-76.9694,"5","E","ROTIFER",31312.1397016,1961522.80242
"354","Early Fall",715,"stn715_20180924_D_LG","D",43.6356,-76.9694,"5","E","VELIGER",154063.9156,401757.6824
"355","Early Spring",12,"stn12_20180409_D_LG","D",43.50348333,-79.35378333,"1","W","pNAUPLII",14881.59406,36954.23106
"356","Early Spring",12,"stn12_20180409_D_LG","D",43.50348333,-79.35378333,"1","W","ROTIFER",3874.29755793,74224.310247
"357","Early Spring",12,"stn12_20180409_D_LG","D",43.50348333,-79.35378333,"1","W","VELIGER",1948.178199,5053.570059
"358","Early Spring",25,"stn25_20180409_D_LG","N",43.51655,-79.08008333,"GLISP","W","pNAUPLII",10839.54825,53214.49809
"359","Early Spring",25,"stn25_20180409_D_LG","N",43.51655,-79.08008333,"GLISP","W","ROTIFER",1409.206947828,25479.8232412
"360","Early Spring",25,"stn25_20180409_D_LG","N",43.51655,-79.08008333,"GLISP","W","VELIGER",1510.531711,11950.71355
"361","Early Spring",33,"stn33_20180410_N_LG","N",43.59451833,-78.8019,"2","W","pNAUPLII",10227.44762,56262.70721
"362","Early Spring",33,"stn33_20180410_N_LG","N",43.59451833,-78.8019,"2","W","ROTIFER",1249.185231946,28983.8188668
"363","Early Spring",33,"stn33_20180410_N_LG","N",43.59451833,-78.8019,"2","W","VELIGER",1848.911679,16859.86849
"364","Early Spring",41,"stn41_20180410_D_LG","D",43.717,-78.02658333,"3","W","pNAUPLII",6554.063243,53047.62218
"365","Early Spring",41,"stn41_20180410_D_LG","D",43.717,-78.02658333,"3","W","ROTIFER",1766.36032522,27802.0670481
"366","Early Spring",41,"stn41_20180410_D_LG","D",43.717,-78.02658333,"3","W","VELIGER",3143.82931,13102.12355
"367","Early Spring",49,"stn49_20180410_D_LG","D",43.77221667,-77.43795,"4","E","pNAUPLII",947.5057328,9916.656158
"368","Early Spring",49,"stn49_20180410_D_LG","D",43.77221667,-77.43795,"4","E","ROTIFER",20.416343131,722.40541546
"369","Early Spring",49,"stn49_20180410_D_LG","D",43.77221667,-77.43795,"4","E","VELIGER",31.88386404,65.67321959
"370","Early Spring",55,"stn55_20180411_D_LG","D",43.44381667,-77.44155,"4","E","pNAUPLII",1918.916158,9794.150344
"371","Early Spring",55,"stn55_20180411_D_LG","D",43.44381667,-77.44155,"4","E","ROTIFER",2445.945251681,55025.3173882
"372","Early Spring",55,"stn55_20180411_D_LG","D",43.44381667,-77.44155,"4","E","VELIGER",1225.785048,8013.395736
"373","Early Spring",60,"stn60_20180411_D_LG","D",43.57765167,-77.195905,"GLISP","E","pNAUPLII",2776.726927,9176.667902
"374","Early Spring",60,"stn60_20180411_D_LG","D",43.57765167,-77.195905,"GLISP","E","ROTIFER",1633.880384033,30268.20299981
"375","Early Spring",60,"stn60_20180411_D_LG","D",43.57765167,-77.195905,"GLISP","E","VELIGER",1366.966248,3034.220839
"376","Early Spring",63,"stn63_20180410_D_LG","D",43.73185,-77.0176,"5","E","pNAUPLII",180.370457,2495.526939
"377","Early Spring",63,"stn63_20180410_D_LG","D",43.73185,-77.0176,"5","E","ROTIFER",31.653473178,918.35391368
"378","Early Spring",63,"stn63_20180410_D_LG","D",43.73185,-77.0176,"5","E","VELIGER",31.88816782,99.82107758
"379","Early Summer",9,"stn9_20180620_D_Cisco","D",43.586667,-79.395,"1","W","pNAUPLII",25663.62094,325500
"380","Early Summer",9,"stn9_20180620_D_Cisco","D",43.586667,-79.395,"1","W","ROTIFER",30504.0510632,1547000
"381","Early Summer",9,"stn9_20180620_D_Cisco","D",43.586667,-79.395,"1","W","VELIGER",474670.1925,1676500
"382","Early Summer",12,"stn12_20180620_D_Cisco","D",43.503333,-79.353333,"1","W","pNAUPLII",27322.78349,313707.8947
"383","Early Summer",12,"stn12_20180620_D_Cisco","D",43.503333,-79.353333,"1","W","ROTIFER",22416.45782668,1117315.789493
"384","Early Summer",12,"stn12_20180620_D_Cisco","D",43.503333,-79.353333,"1","W","VELIGER",122959.3909,416844.7368
"385","Early Summer",18,"stn18_20180620_D_Cisco","D",43.303333,-79.278333,"1","W","pNAUPLII",220297.77,1447591.241
"386","Early Summer",18,"stn18_20180620_D_Cisco","D",43.303333,-79.278333,"1","W","ROTIFER",11082.5984685,850948.905096
"387","Early Summer",18,"stn18_20180620_D_Cisco","D",43.303333,-79.278333,"1","W","VELIGER",164291.8379,704233.5766
"388","Early Summer",19,"stn19_20180620_D_Cisco","D",43.383333,-79.285,"1","W","pNAUPLII",81082.53409,881681.4159
"389","Early Summer",19,"stn19_20180620_D_Cisco","D",43.383333,-79.285,"1","W","ROTIFER",6458.506762,451592.92041
"390","Early Summer",19,"stn19_20180620_D_Cisco","D",43.383333,-79.285,"1","W","VELIGER",122064.7985,530442.4779
"391","Early Summer",27,"stn27_20180619_D_LG","D",43.68971667,-78.82913333,"2","W","pNAUPLII",82224.43787,789088.2059
"392","Early Summer",27,"stn27_20180619_D_LG","D",43.68971667,-78.82913333,"2","W","ROTIFER",2978.599544343,158492.07558
"393","Early Summer",27,"stn27_20180619_D_LG","D",43.68971667,-78.82913333,"2","W","VELIGER",7149.07196,37093.89002
"394","Early Summer",28,"stn28_20180619_D_LG","D",43.77431667,-78.85661667,"2","W","pNAUPLII",12995.49109,99858.04016
"395","Early Summer",28,"stn28_20180619_D_LG","D",43.77431667,-78.85661667,"2","W","ROTIFER",7312.40717667,645748.659687
"396","Early Summer",28,"stn28_20180619_D_LG","D",43.77431667,-78.85661667,"2","W","VELIGER",52643.18404,176415.8709
"397","Early Summer",29,"stn29_20180619_D_LG","D",43.81798333,-78.87075,"2","W","pNAUPLII",6331.22191,76256.69479
"398","Early Summer",29,"stn29_20180619_D_LG","D",43.81798333,-78.87075,"2","W","ROTIFER",1645.388832379,154502.6947008
"399","Early Summer",29,"stn29_20180619_D_LG","D",43.81798333,-78.87075,"2","W","VELIGER",15842.43443,72941.18632
"400","Early Summer",33,"stn33_20180618_N_LG","N",43.5959,-78.81518333,"2","W","pNAUPLII",84276.95617,407122.2742
"401","Early Summer",33,"stn33_20180618_N_LG","N",43.5959,-78.81518333,"2","W","ROTIFER",2106.11403238,134240.317408
"402","Early Summer",33,"stn33_20180618_N_LG","N",43.5959,-78.81518333,"2","W","VELIGER",36624.70775,107832.3861
"403","Early Summer",33,"stn33_20180619_D_LG","D",43.59638333,-78.81388333,"2","W","pNAUPLII",75443.69138,579878.3103
"404","Early Summer",33,"stn33_20180619_D_LG","D",43.59638333,-78.81388333,"2","W","ROTIFER",8420.54640688,691531.897995
"405","Early Summer",33,"stn33_20180619_D_LG","D",43.59638333,-78.81388333,"2","W","VELIGER",29889.67345,118857.045
"406","Early Summer",34,"stn34_20180619_D_LG","D",43.46465,-78.752805,"2","W","pNAUPLII",39193.74056,348238.684
"407","Early Summer",34,"stn34_20180619_D_LG","D",43.46465,-78.752805,"2","W","ROTIFER",2168.54137211,215358.133487
"408","Early Summer",34,"stn34_20180619_D_LG","D",43.46465,-78.752805,"2","W","VELIGER",15404.67773,73313.40715
"409","Early Summer",35,"stn35_20180619_D_LG","D",43.36341667,-78.72616667,"2","W","pNAUPLII",65098.04267,588428.3903
"410","Early Summer",35,"stn35_20180619_D_LG","D",43.36341667,-78.72616667,"2","W","ROTIFER",54845.285347,2022722.5914
"411","Early Summer",35,"stn35_20180619_D_LG","D",43.36341667,-78.72616667,"2","W","VELIGER",210047.1143,1017490.758
"412","Early Summer",38,"stn38_20180620_D_LG","D",43.3837,-77.99106667,"3","W","pNAUPLII",18798.59486,174494.5827
"413","Early Summer",38,"stn38_20180620_D_LG","D",43.3837,-77.99106667,"3","W","ROTIFER",77492.998694,2056543.2958
"414","Early Summer",38,"stn38_20180620_D_LG","D",43.3837,-77.99106667,"3","W","VELIGER",46143.52622,261741.874
"415","Early Summer",39,"stn39_20180620_D_LG","D",43.48628333,-78.00055,"3","W","pNAUPLII",82302.93954,413724.8814
"416","Early Summer",39,"stn39_20180620_D_LG","D",43.48628333,-78.00055,"3","W","ROTIFER",8539.508674,554476.6452
"417","Early Summer",39,"stn39_20180620_D_LG","D",43.48628333,-78.00055,"3","W","VELIGER",8116.417154,21326.02481
"418","Early Summer",40,"stn40_20180620_D_LG","D",43.58986667,-78.01195,"3","W","pNAUPLII",219925.6342,1739169.273
"419","Early Summer",40,"stn40_20180620_D_LG","D",43.58986667,-78.01195,"3","W","ROTIFER",9322.8104202,751492.8959
"420","Early Summer",40,"stn40_20180620_D_LG","D",43.58986667,-78.01195,"3","W","VELIGER",6426.573646,42942.45119
"421","Early Summer",41,"stn41_20180620_D_LG","D",43.715785,-78.02808833,"3","W","pNAUPLII",155809.8203,1486680.013
"422","Early Summer",41,"stn41_20180620_D_LG","D",43.715785,-78.02808833,"3","W","ROTIFER",33196.05849586,1281283.43214
"423","Early Summer",41,"stn41_20180620_D_LG","D",43.715785,-78.02808833,"3","W","VELIGER",124610.4342,391231.5823
"424","Early Summer",42,"stn42_20180620_D_LG","D",43.83906667,-78.03611667,"3","W","pNAUPLII",9807.254591,216731.4779
"425","Early Summer",42,"stn42_20180620_D_LG","D",43.83906667,-78.03611667,"3","W","ROTIFER",15329.24773627,1264266.95373
"426","Early Summer",42,"stn42_20180620_D_LG","D",43.83906667,-78.03611667,"3","W","VELIGER",173678.5474,674275.7089
"427","Early Summer",43,"stn43_20180620_D_LG","D",43.9496,-78.04975333,"3","W","pNAUPLII",86.06415318,3171.087168
"428","Early Summer",43,"stn43_20180620_D_LG","D",43.9496,-78.04975333,"3","W","ROTIFER",9069.959459,436024.4856
"429","Early Summer",43,"stn43_20180620_D_LG","D",43.9496,-78.04975333,"3","W","VELIGER",89394.72475,508959.4905
"430","Early Summer",48,"stn48_20180622_D_LG","D",43.879935,-77.44046667,"4","E","pNAUPLII",1403.477886,33824.92979
"431","Early Summer",48,"stn48_20180622_D_LG","D",43.879935,-77.44046667,"4","E","ROTIFER",117331.61638286,1888558.57959
"432","Early Summer",48,"stn48_20180622_D_LG","D",43.879935,-77.44046667,"4","E","VELIGER",145133.0507,670861.1075
"433","Early Summer",49,"stn49_20180622_D_LG","D",43.77098333,-77.42478333,"4","E","pNAUPLII",10420.06862,194090.8412
"434","Early Summer",49,"stn49_20180622_D_LG","D",43.77098333,-77.42478333,"4","E","ROTIFER",201820.5528939,2872544.45057
"435","Early Summer",49,"stn49_20180622_D_LG","D",43.77098333,-77.42478333,"4","E","VELIGER",107182.606,414060.4613
"436","Early Summer",55,"stn55_20180620_D_LG","D",43.443,-77.43803333,"4","E","pNAUPLII",281497.2743,1353812.531
"437","Early Summer",55,"stn55_20180620_D_LG","D",43.443,-77.43803333,"4","E","ROTIFER",2093.45219306,96210.027577
"438","Early Summer",55,"stn55_20180620_D_LG","D",43.443,-77.43803333,"4","E","VELIGER",890.1162608,6872.144827
"439","Early Summer",58,"stn58_20180620_D_LG","D",43.32793333,-77.4379,"4","E","pNAUPLII",184929.0265,1267214.632
"440","Early Summer",58,"stn58_20180620_D_LG","D",43.32793333,-77.4379,"4","E","ROTIFER",103046.5711177,3234234.35872
"441","Early Summer",58,"stn58_20180620_D_LG","D",43.32793333,-77.4379,"4","E","VELIGER",39669.91512,170222.861
"442","Early Summer",62,"stn62_20180621_D_LG","D",43.82815,-76.99186667,"5","E","pNAUPLII",239867.1065,939902.5491
"443","Early Summer",62,"stn62_20180621_D_LG","D",43.82815,-76.99186667,"5","E","ROTIFER",46665.06302,899476.63305
"444","Early Summer",62,"stn62_20180621_D_LG","D",43.82815,-76.99186667,"5","E","VELIGER",11217.98786,50532.39511
"445","Early Summer",63,"stn63_20180621_D_LG","D",43.73246667,-77.01631667,"5","E","pNAUPLII",17803.18029,177446.7695
"446","Early Summer",63,"stn63_20180621_D_LG","D",43.73246667,-77.01631667,"5","E","ROTIFER",62886.3639901,1211533.116262
"447","Early Summer",63,"stn63_20180621_D_LG","D",43.73246667,-77.01631667,"5","E","VELIGER",108131.5164,562934.5792
"448","Early Summer",69,"stn69_20180621_D_LG","D",43.59906833,-76.710005,"5","E","pNAUPLII",128901.9833,1017139.555
"449","Early Summer",69,"stn69_20180621_D_LG","D",43.59906833,-76.710005,"5","E","ROTIFER",14647.8475989,386317.42737
"450","Early Summer",69,"stn69_20180621_D_LG","D",43.59906833,-76.710005,"5","E","VELIGER",6973.062656,24450.47008
"451","Early Summer",69,"stn69_20180621_N_LG","D",43.59906833,-76.710005,"5","E","pNAUPLII",165970.1662,1141942.942
"452","Early Summer",69,"stn69_20180621_N_LG","D",43.59906833,-76.710005,"5","E","ROTIFER",23416.3914421,774068.70575
"453","Early Summer",69,"stn69_20180621_N_LG","D",43.59906833,-76.710005,"5","E","VELIGER",4925.345776,30656.18637
