"","X1","EventID","CollectionDate","Season","DN","Lat","Long","Station","Strata","SAMPLENUM","SPECCODE","CountType","SUMGROUP","Density","Biomass","CollectionDateString","MONTH","Den.Liter","RotGENERA","Den.Liter_New","Bio.Liter_New","Zoop_GENERA"
"430",358,"stn58_20180524_D_LG","5/24/2018","Late Spring","D",43.3281,-77.43873333,"stn58","wwc","8022-wz","LEOSICI","MACRO","CALANOID",46.07061383,492.1070013,20180524,"May",0.460706138,NA,0.046070614,0.492107001,"Calanoids"
"431",361,"stn58_20180524_D_LG","5/24/2018","Late Spring","D",43.3281,-77.43873333,"stn58","wwc","8022-wz","SKIOREG","MACRO","CALANOID",20.47582837,236.9017107,20180524,"May",0.204758284,NA,0.020475828,0.236901711,"Calanoids"
"432",359,"stn58_20180524_D_LG","5/24/2018","Late Spring","D",43.3281,-77.43873333,"stn58","wwc","8022-wz","LIMCOPE","MACRO","LIMNO",255.9478546,4534.571649,20180524,"May",2.559478546,NA,0.255947855,4.534571649,"Calanoids"
"433",360,"stn58_20180524_D_LG","5/24/2018","Late Spring","D",43.3281,-77.43873333,"stn58","wwc","8022-wz","LIMMACR","MACRO","LIMNO",30.71374256,1563.888612,20180524,"May",0.307137426,NA,0.030713743,1.563888612,"Calanoids"
"434",366,"stn717_20180524_D_LG","5/24/2018","Late Spring","D",43.30005,-77.43926667,"stn717","wwc","8023-wz","BOSLONG","MACRO","BOSMINID",4.296423816,4.642840401,20180524,"May",0.042964238,NA,0.004296424,0.00464284,"Cladocerans"
"435",368,"stn717_20180524_D_LG","5/24/2018","Late Spring","D",43.30005,-77.43926667,"stn717","wwc","8023-wz","DAPGALEM","MACRO","DAPHNID",8.592847632,8.478843998,20180524,"May",0.085928476,NA,0.008592848,0.008478844,"Cladocerans"
"436",367,"stn717_20180524_D_LG","5/24/2018","Late Spring","D",43.30005,-77.43926667,"stn717","wwc","8023-wz","CYCCOPE","MACRO","CYCLOPOID",64.44635724,82.72488701,20180524,"May",0.644463572,NA,0.064446357,0.082724887,"Cyclopoids"
"437",369,"stn717_20180524_D_LG","5/24/2018","Late Spring","D",43.30005,-77.43926667,"stn717","wwc","8023-wz","DIACOPE","MACRO","CALANOID",219.1176146,642.2260172,20180524,"May",2.191176146,NA,0.219117615,0.642226017,"Calanoids"
"438",370,"stn717_20180524_D_LG","5/24/2018","Late Spring","D",43.30005,-77.43926667,"stn717","wwc","8023-wz","DIYTHOM","MACRO","CYCLOPOID",356.6031767,2734.310864,20180524,"May",3.566031767,NA,0.356603177,2.734310864,"Cyclopoids"
"439",371,"stn717_20180524_D_LG","5/24/2018","Late Spring","D",43.30005,-77.43926667,"stn717","wwc","8023-wz","LEOMINU","MACRO","CALANOID",4.296423816,21.8968877,20180524,"May",0.042964238,NA,0.004296424,0.021896888,"Calanoids"
"440",372,"stn717_20180524_D_LG","5/24/2018","Late Spring","D",43.30005,-77.43926667,"stn717","wwc","8023-wz","LEOSICI","MACRO","CALANOID",17.18569526,192.2224223,20180524,"May",0.171856953,NA,0.017185695,0.192222422,"Calanoids"
"441",375,"stn717_20180524_D_LG","5/24/2018","Late Spring","D",43.30005,-77.43926667,"stn717","wwc","8023-wz","SKIOREG","MACRO","CALANOID",8.592847632,78.97574963,20180524,"May",0.085928476,NA,0.008592848,0.07897575,"Calanoids"
"442",373,"stn717_20180524_D_LG","5/24/2018","Late Spring","D",43.30005,-77.43926667,"stn717","wwc","8023-wz","LIMCOPE","MACRO","LIMNO",167.5605288,2750.430608,20180524,"May",1.675605288,NA,0.167560529,2.750430608,"Calanoids"
"443",374,"stn717_20180524_D_LG","5/24/2018","Late Spring","D",43.30005,-77.43926667,"stn717","wwc","8023-wz","LIMMACR","MACRO","LIMNO",12.88927145,777.9092108,20180524,"May",0.128892714,NA,0.012889271,0.777909211,"Calanoids"
"444",383,"stn62_20180523_D_LG","5/23/2018","Late Spring","D",43.82793333,-76.99306667,"stn62","wwc","8024-wz","DAPGALEM","MACRO","DAPHNID",54.93547675,132.56657,20180523,"May",0.549354768,NA,0.054935477,0.13256657,"Cladocerans"
"445",381,"stn62_20180523_D_LG","5/23/2018","Late Spring","D",43.82793333,-76.99306667,"stn62","wwc","8024-wz","BOSLONG","MACRO","BOSMINID",40.28601629,46.08146258,20180523,"May",0.402860163,NA,0.040286016,0.046081463,"Cladocerans"
"446",382,"stn62_20180523_D_LG","5/23/2018","Late Spring","D",43.82793333,-76.99306667,"stn62","wwc","8024-wz","CYCCOPE","MACRO","CYCLOPOID",87.89676281,65.18031106,20180523,"May",0.878967628,NA,0.087896763,0.065180311,"Cyclopoids"
"447",384,"stn62_20180523_D_LG","5/23/2018","Late Spring","D",43.82793333,-76.99306667,"stn62","wwc","8024-wz","DIACOPE","MACRO","CALANOID",49.44192908,102.3250035,20180523,"May",0.494419291,NA,0.049441929,0.102325004,"Calanoids"
"448",385,"stn62_20180523_D_LG","5/23/2018","Late Spring","D",43.82793333,-76.99306667,"stn62","wwc","8024-wz","DIYTHOM","MACRO","CYCLOPOID",141.001057,572.8458539,20180523,"May",1.41001057,NA,0.141001057,0.572845854,"Cyclopoids"
"449",386,"stn62_20180523_D_LG","5/23/2018","Late Spring","D",43.82793333,-76.99306667,"stn62","wwc","8024-wz","HOLGIBB","MACRO","NDAP",1.831182558,0.745859545,20180523,"May",0.018311826,NA,0.001831183,0.000746,"Cladocerans"
"450",387,"stn62_20180523_D_LG","5/23/2018","Late Spring","D",43.82793333,-76.99306667,"stn62","wwc","8024-wz","LEOMINU","MACRO","CALANOID",5.493547675,30.04018343,20180523,"May",0.054935477,NA,0.005493548,0.030040183,"Calanoids"
"451",388,"stn62_20180523_D_LG","5/23/2018","Late Spring","D",43.82793333,-76.99306667,"stn62","wwc","8024-wz","LEOSICI","MACRO","CALANOID",3.662365117,39.58054079,20180523,"May",0.036623651,NA,0.003662365,0.039580541,"Calanoids"
"452",390,"stn62_20180523_D_LG","5/23/2018","Late Spring","D",43.82793333,-76.99306667,"stn62","wwc","8024-wz","SKIOREG","MACRO","CALANOID",5.493547675,52.07735473,20180523,"May",0.054935477,NA,0.005493548,0.052077355,"Calanoids"
"453",391,"stn62_20180523_D_LG","5/23/2018","Late Spring","D",43.82793333,-76.99306667,"stn62","wwc","8024-wz","TROPRASM","MACRO","CYCLOPOID",1.831182558,0.956941437,20180523,"May",0.018311826,NA,0.001831183,0.000957,"Cyclopoids"
"454",389,"stn62_20180523_D_LG","5/23/2018","Late Spring","D",43.82793333,-76.99306667,"stn62","wwc","8024-wz","LIMCOPE","MACRO","LIMNO",18.31182558,262.6649012,20180523,"May",0.183118256,NA,0.018311826,0.262664901,"Calanoids"
"455",398,"stn63_20180523_D_LG","5/23/2018","Late Spring","D",43.73163333,-77.00165333,"stn63","wwc","8025-wz","DAPGALEM","MACRO","DAPHNID",10.02909774,9.668129455,20180523,"May",0.100290977,NA,0.010029098,0.009668129,"Cladocerans"
"456",396,"stn63_20180523_D_LG","5/23/2018","Late Spring","D",43.73163333,-77.00165333,"stn63","wwc","8025-wz","BOSLONG","MACRO","BOSMINID",5.014548869,15.36712608,20180523,"May",0.050145489,NA,0.005014549,0.015367126,"Cladocerans"
"457",397,"stn63_20180523_D_LG","5/23/2018","Late Spring","D",43.73163333,-77.00165333,"stn63","wwc","8025-wz","CYCCOPE","MACRO","CYCLOPOID",35.10184209,63.0625817,20180523,"May",0.351018421,NA,0.035101842,0.063062582,"Cyclopoids"
"458",399,"stn63_20180523_D_LG","5/23/2018","Late Spring","D",43.73163333,-77.00165333,"stn63","wwc","8025-wz","DIACOPE","MACRO","CALANOID",95.27642852,210.3767593,20180523,"May",0.952764285,NA,0.095276429,0.210376759,"Calanoids"
"459",400,"stn63_20180523_D_LG","5/23/2018","Late Spring","D",43.73163333,-77.00165333,"stn63","wwc","8025-wz","DIYTHOM","MACRO","CYCLOPOID",290.8438344,1796.861974,20180523,"May",2.908438344,NA,0.290843834,1.796861974,"Cyclopoids"
"460",401,"stn63_20180523_D_LG","5/23/2018","Late Spring","D",43.73163333,-77.00165333,"stn63","wwc","8025-wz","LEOMINU","MACRO","CALANOID",2.507274435,13.47447538,20180523,"May",0.025072744,NA,0.002507274,0.013474475,"Calanoids"
"461",402,"stn63_20180523_D_LG","5/23/2018","Late Spring","D",43.73163333,-77.00165333,"stn63","wwc","8025-wz","LEOSICI","MACRO","CALANOID",10.02909774,117.1684285,20180523,"May",0.100290977,NA,0.010029098,0.117168429,"Calanoids"
"462",404,"stn63_20180523_D_LG","5/23/2018","Late Spring","D",43.73163333,-77.00165333,"stn63","wwc","8025-wz","SKIOREG","MACRO","CALANOID",17.55092104,162.2255402,20180523,"May",0.17550921,NA,0.017550921,0.16222554,"Calanoids"
"463",403,"stn63_20180523_D_LG","5/23/2018","Late Spring","D",43.73163333,-77.00165333,"stn63","wwc","8025-wz","LIMCOPE","MACRO","LIMNO",130.3782706,1588.223397,20180523,"May",1.303782706,NA,0.130378271,1.588223397,"Calanoids"
"464",438,"stn715_20180523_D_LG","5/23/2018","Late Spring","D",43.6358,-76.96956667,"stn715","wwc","8026-wz","CYCCOPE","MACRO","CYCLOPOID",39.11755296,70.58936457,20180523,"May",0.39117553,NA,0.039117553,0.070589365,"Cyclopoids"
"465",439,"stn715_20180523_D_LG","5/23/2018","Late Spring","D",43.6358,-76.96956667,"stn715","wwc","8026-wz","DIACOPE","MACRO","CALANOID",159.7300079,255.3349357,20180523,"May",1.597300079,NA,0.159730008,0.255334936,"Calanoids"
"466",440,"stn715_20180523_D_LG","5/23/2018","Late Spring","D",43.6358,-76.96956667,"stn715","wwc","8026-wz","DIYTHOM","MACRO","CYCLOPOID",488.969412,3177.655803,20180523,"May",4.88969412,NA,0.488969412,3.177655803,"Cyclopoids"
"467",441,"stn715_20180523_D_LG","5/23/2018","Late Spring","D",43.6358,-76.96956667,"stn715","wwc","8026-wz","LEOSICI","MACRO","CALANOID",16.2989804,198.306046,20180523,"May",0.162989804,NA,0.01629898,0.198306046,"Calanoids"
"468",444,"stn715_20180523_D_LG","5/23/2018","Late Spring","D",43.6358,-76.96956667,"stn715","wwc","8026-wz","SKIOREG","MACRO","CALANOID",6.51959216,61.62586821,20180523,"May",0.065195922,NA,0.006519592,0.061625868,"Calanoids"
"469",442,"stn715_20180523_D_LG","5/23/2018","Late Spring","D",43.6358,-76.96956667,"stn715","wwc","8026-wz","LIMCOPE","MACRO","LIMNO",130.3918432,925.0850658,20180523,"May",1.303918432,NA,0.130391843,0.925085066,"Calanoids"
"470",443,"stn715_20180523_D_LG","5/23/2018","Late Spring","D",43.6358,-76.96956667,"stn715","wwc","8026-wz","LIMMACR","MACRO","LIMNO",3.25979608,139.0069029,20180523,"May",0.032597961,NA,0.003259796,0.139006903,"Calanoids"
"471",479,"stn69_20180523_D_LG","5/23/2018","Late Spring","D",43.60028333,-76.70981667,"stn69","wwc","8027-wz","BOSLONG","MACRO","BOSMINID",10.22708306,10.5056021,20180523,"May",0.102270831,NA,0.010227083,0.010505602,"Cladocerans"
"472",480,"stn69_20180523_D_LG","5/23/2018","Late Spring","D",43.60028333,-76.70981667,"stn69","wwc","8027-wz","CYCCOPE","MACRO","CYCLOPOID",81.81666447,174.9296931,20180523,"May",0.818166645,NA,0.081816664,0.174929693,"Cyclopoids"
"473",481,"stn69_20180523_D_LG","5/23/2018","Late Spring","D",43.60028333,-76.70981667,"stn69","wwc","8027-wz","DIACOPE","MACRO","CALANOID",153.4062459,337.254675,20180523,"May",1.534062459,NA,0.153406246,0.337254675,"Calanoids"
"474",482,"stn69_20180523_D_LG","5/23/2018","Late Spring","D",43.60028333,-76.70981667,"stn69","wwc","8027-wz","DIYTHOM","MACRO","CYCLOPOID",2035.189529,13496.21514,20180523,"May",20.35189529,NA,2.035189529,13.49621514,"Cyclopoids"
"475",483,"stn69_20180523_D_LG","5/23/2018","Late Spring","D",43.60028333,-76.70981667,"stn69","wwc","8027-wz","LEOASHL","MACRO","CALANOID",20.45416612,102.4685001,20180523,"May",0.204541661,NA,0.020454166,0.1024685,"Calanoids"
"476",484,"stn69_20180523_D_LG","5/23/2018","Late Spring","D",43.60028333,-76.70981667,"stn69","wwc","8027-wz","LEOMINU","MACRO","CALANOID",30.68124918,184.5191907,20180523,"May",0.306812492,NA,0.030681249,0.184519191,"Calanoids"
"477",487,"stn69_20180523_D_LG","5/23/2018","Late Spring","D",43.60028333,-76.70981667,"stn69","wwc","8027-wz","SKIOREG","MACRO","CALANOID",61.36249835,647.5879703,20180523,"May",0.613624984,NA,0.061362498,0.64758797,"Calanoids"
"478",485,"stn69_20180523_D_LG","5/23/2018","Late Spring","D",43.60028333,-76.70981667,"stn69","wwc","8027-wz","LIMCOPE","MACRO","LIMNO",276.1312426,4870.120111,20180523,"May",2.761312426,NA,0.276131243,4.870120111,"Calanoids"
"479",486,"stn69_20180523_D_LG","5/23/2018","Late Spring","D",43.60028333,-76.70981667,"stn69","wwc","8027-wz","LIMMACR","MACRO","LIMNO",40.90833223,2209.770397,20180523,"May",0.409083322,NA,0.040908332,2.209770397,"Calanoids"
"480",491,"stn70_20180523_D_LG","5/23/2018","Late Spring","D",44.54013333,-76.611315,"stn70","wwc","8028-wz","CYCCOPE","MACRO","CYCLOPOID",126.7901014,182.1576864,20180523,"May",1.267901014,NA,0.126790101,0.182157686,"Cyclopoids"
"481",492,"stn70_20180523_D_LG","5/23/2018","Late Spring","D",44.54013333,-76.611315,"stn70","wwc","8028-wz","DIACOPE","MACRO","CALANOID",172.8955928,252.1489648,20180523,"May",1.728955928,NA,0.172895593,0.252148965,"Calanoids"
"482",493,"stn70_20180523_D_LG","5/23/2018","Late Spring","D",44.54013333,-76.611315,"stn70","wwc","8028-wz","DIYTHOM","MACRO","CYCLOPOID",1590.639454,15489.77453,20180523,"May",15.90639454,NA,1.590639454,15.48977453,"Cyclopoids"
"483",494,"stn70_20180523_D_LG","5/23/2018","Late Spring","D",44.54013333,-76.611315,"stn70","wwc","8028-wz","LEOMINU","MACRO","CALANOID",46.10549142,272.8057982,20180523,"May",0.461054914,NA,0.046105491,0.272805798,"Calanoids"
"484",495,"stn70_20180523_D_LG","5/23/2018","Late Spring","D",44.54013333,-76.611315,"stn70","wwc","8028-wz","LEOSICI","MACRO","CALANOID",11.52637286,119.4585856,20180523,"May",0.115263729,NA,0.011526373,0.119458586,"Calanoids"
"485",498,"stn70_20180523_D_LG","5/23/2018","Late Spring","D",44.54013333,-76.611315,"stn70","wwc","8028-wz","SKIOREG","MACRO","CALANOID",230.5274571,2249.892899,20180523,"May",2.305274571,NA,0.230527457,2.249892899,"Calanoids"
"486",496,"stn70_20180523_D_LG","5/23/2018","Late Spring","D",44.54013333,-76.611315,"stn70","wwc","8028-wz","LIMCOPE","MACRO","LIMNO",172.8955928,1861.061473,20180523,"May",1.728955928,NA,0.172895593,1.861061473,"Calanoids"
"487",497,"stn70_20180523_D_LG","5/23/2018","Late Spring","D",44.54013333,-76.611315,"stn70","wwc","8028-wz","LIMMACR","MACRO","LIMNO",11.52637286,731.1797352,20180523,"May",0.115263729,NA,0.011526373,0.731179735,"Calanoids"
"488",504,"stn71_20180523_D_LG","5/23/2018","Late Spring","D",43.4779,-76.52503667,"stn71","wwc","8029-wz","CYCCOPE","MACRO","CYCLOPOID",33.90628723,39.91455401,20180523,"May",0.339062872,NA,0.033906287,0.039914554,"Cyclopoids"
"489",505,"stn71_20180523_D_LG","5/23/2018","Late Spring","D",43.4779,-76.52503667,"stn71","wwc","8029-wz","DIACOPE","MACRO","CALANOID",46.76729274,154.2593178,20180523,"May",0.467672927,NA,0.046767293,0.154259318,"Calanoids"
"490",506,"stn71_20180523_D_LG","5/23/2018","Late Spring","D",43.4779,-76.52503667,"stn71","wwc","8029-wz","DIYTHOM","MACRO","CYCLOPOID",70.1509391,392.9240522,20180523,"May",0.701509391,NA,0.070150939,0.392924052,"Cyclopoids"
"491",507,"stn71_20180523_D_LG","5/23/2018","Late Spring","D",43.4779,-76.52503667,"stn71","wwc","8029-wz","LEOASHL","MACRO","CALANOID",2.338364637,13.92909984,20180523,"May",0.023383646,NA,0.002338365,0.0139291,"Calanoids"
"492",508,"stn71_20180523_D_LG","5/23/2018","Late Spring","D",43.4779,-76.52503667,"stn71","wwc","8029-wz","LEOMINU","MACRO","CALANOID",11.69182318,69.98906814,20180523,"May",0.116918232,NA,0.011691823,0.069989068,"Calanoids"
"493",509,"stn71_20180523_D_LG","5/23/2018","Late Spring","D",43.4779,-76.52503667,"stn71","wwc","8029-wz","LEOSICI","MACRO","CALANOID",16.36855246,232.5001817,20180523,"May",0.163685525,NA,0.016368552,0.232500182,"Calanoids"
"494",636,"stn28_20180619_D_LG","6/19/2018","Early Summer","D",43.77431667,-78.85661667,"stn28","wwc","8041-wz","MYSRELI","MACRO","MYSID",0.071582591,12.57711427,20180619,"June",0.000716,NA,7.16e-05,0.012577114,"Mysis"
"495",513,"stn71_20180523_D_LG","5/23/2018","Late Spring","D",43.4779,-76.52503667,"stn71","wwc","8029-wz","SKIOREG","MACRO","CALANOID",22.21446405,210.7785012,20180523,"May",0.22214464,NA,0.022214464,0.210778501,"Calanoids"
"496",514,"stn71_20180523_D_LG","5/23/2018","Late Spring","D",43.4779,-76.52503667,"stn71","wwc","8029-wz","TROPRASM","MACRO","CYCLOPOID",1.169182318,0.767234732,20180523,"May",0.011691823,NA,0.001169182,0.000767,"Cyclopoids"
"497",510,"stn71_20180523_D_LG","5/23/2018","Late Spring","D",43.4779,-76.52503667,"stn71","wwc","8029-wz","LIMCOPE","MACRO","LIMNO",59.62829824,1072.974677,20180523,"May",0.596282982,NA,0.059628298,1.072974677,"Calanoids"
"498",511,"stn71_20180523_D_LG","5/23/2018","Late Spring","D",43.4779,-76.52503667,"stn71","wwc","8029-wz","LIMMACR","MACRO","LIMNO",23.38364637,1361.452048,20180523,"May",0.233836464,NA,0.023383646,1.361452048,"Calanoids"
"499",551,"stn715_20180522_N_LG","5/22/2018","Late Spring","N",43.63547,-76.97046667,"stn715","wwc","8032-wz","BOSLONG","MACRO","BOSMINID",4.533029279,7.557821616,20180522,"May",0.045330293,NA,0.004533029,0.007557822,"Cladocerans"
"500",553,"stn715_20180522_N_LG","5/22/2018","Late Spring","N",43.63547,-76.97046667,"stn715","wwc","8032-wz","DAPGALEM","MACRO","DAPHNID",4.533029279,7.406468757,20180522,"May",0.045330293,NA,0.004533029,0.007406469,"Cladocerans"
"501",552,"stn715_20180522_N_LG","5/22/2018","Late Spring","N",43.63547,-76.97046667,"stn715","wwc","8032-wz","CYCCOPE","MACRO","CYCLOPOID",45.33029279,117.6289857,20180522,"May",0.453302928,NA,0.045330293,0.117628986,"Cyclopoids"
"502",554,"stn715_20180522_N_LG","5/22/2018","Late Spring","N",43.63547,-76.97046667,"stn715","wwc","8032-wz","DIACOPE","MACRO","CALANOID",276.514786,598.2003109,20180522,"May",2.76514786,NA,0.276514786,0.598200311,"Calanoids"
"503",555,"stn715_20180522_N_LG","5/22/2018","Late Spring","N",43.63547,-76.97046667,"stn715","wwc","8032-wz","DIYTHOM","MACRO","CYCLOPOID",611.9589527,3554.885016,20180522,"May",6.119589527,NA,0.611958953,3.554885016,"Cyclopoids"
"504",556,"stn715_20180522_N_LG","5/22/2018","Late Spring","N",43.63547,-76.97046667,"stn715","wwc","8032-wz","LEOMINU","MACRO","CALANOID",4.533029279,25.97641708,20180522,"May",0.045330293,NA,0.004533029,0.025976417,"Calanoids"
"505",557,"stn715_20180522_N_LG","5/22/2018","Late Spring","N",43.63547,-76.97046667,"stn715","wwc","8032-wz","LEOSICI","MACRO","CALANOID",22.6651464,258.270645,20180522,"May",0.226651464,NA,0.022665146,0.258270645,"Calanoids"
"506",653,"stn27_20180619_D_LG","6/19/2018","Early Summer","D",43.68971667,-78.82913333,"stn27","wwc","8042-wz","MYSRELI","MACRO","MYSID",0.051273112,4.31708012,20180619,"June",0.000513,NA,5.13e-05,0.00431708,"Mysis"
"507",560,"stn715_20180522_N_LG","5/22/2018","Late Spring","N",43.63547,-76.97046667,"stn715","wwc","8032-wz","SKIOREG","MACRO","CALANOID",81.59452703,842.2360166,20180522,"May",0.81594527,NA,0.081594527,0.842236017,"Calanoids"
"508",558,"stn715_20180522_N_LG","5/22/2018","Late Spring","N",43.63547,-76.97046667,"stn715","wwc","8032-wz","LIMCOPE","MACRO","LIMNO",140.5239077,2395.238625,20180522,"May",1.405239077,NA,0.140523908,2.395238625,"Calanoids"
"509",601,"stn69_20180523_N_LG","5/23/2018","Late Spring","N",43.59818333,-76.710135,"stn69","wwc","8033-wz","LIMCOPE","MACRO","LIMNO",77.8710383,1694.379508,20180523,"May",0.778710383,NA,0.077871038,1.694379508,"Calanoids"
"510",602,"stn69_20180523_N_LG","5/23/2018","Late Spring","N",43.59818333,-76.710135,"stn69","wwc","8033-wz","LIMMACR","MACRO","LIMNO",33.37330213,2099.439242,20180523,"May",0.333733021,NA,0.033373302,2.099439242,"Calanoids"
"511",596,"stn69_20180523_N_LG","5/23/2018","Late Spring","N",43.59818333,-76.710135,"stn69","wwc","8033-wz","CYCCOPE","MACRO","CYCLOPOID",144.6176426,452.7783815,20180523,"May",1.446176426,NA,0.144617643,0.452778382,"Cyclopoids"
"512",597,"stn69_20180523_N_LG","5/23/2018","Late Spring","N",43.59818333,-76.710135,"stn69","wwc","8033-wz","DIACOPE","MACRO","CALANOID",211.3642468,574.3840219,20180523,"May",2.113642468,NA,0.211364247,0.574384022,"Calanoids"
"513",598,"stn69_20180523_N_LG","5/23/2018","Late Spring","N",43.59818333,-76.710135,"stn69","wwc","8033-wz","DIYTHOM","MACRO","CYCLOPOID",2169.264638,14791.13118,20180523,"May",21.69264638,NA,2.169264638,14.79113118,"Cyclopoids"
"514",599,"stn69_20180523_N_LG","5/23/2018","Late Spring","N",43.59818333,-76.710135,"stn69","wwc","8033-wz","LEOMINU","MACRO","CALANOID",11.12443404,69.16963547,20180523,"May",0.11124434,NA,0.011124434,0.069169635,"Calanoids"
"515",600,"stn69_20180523_N_LG","5/23/2018","Late Spring","N",43.59818333,-76.710135,"stn69","wwc","8033-wz","LEOSICI","MACRO","CALANOID",66.74660426,735.6504155,20180523,"May",0.667466043,NA,0.066746604,0.735650416,"Calanoids"
"516",704,"stn33_20180619_D_LG","6/19/2018","Early Summer","D",43.59638333,-78.81388333,"stn33","wwc","8043-wz","MYSRELI","MACRO","MYSID",0.057816708,3.090170642,20180619,"June",0.000578,NA,5.78e-05,0.003090171,"Mysis"
"517",604,"stn69_20180523_N_LG","5/23/2018","Late Spring","N",43.59818333,-76.710135,"stn69","wwc","8033-wz","SKIOREG","MACRO","CALANOID",33.37330213,359.7035564,20180523,"May",0.333733021,NA,0.033373302,0.359703556,"Calanoids"
"518",611,"stn29_20180619_D_LG","6/19/2018","Early Summer","D",43.81798333,-78.87075,"stn29","wwc","8040-wz","BOSLONG","MACRO","BOSMINID",19.34554609,54.07244763,20180619,"June",0.193455461,NA,0.019345546,0.054072448,"Cladocerans"
"519",612,"stn29_20180619_D_LG","6/19/2018","Early Summer","D",43.81798333,-78.87075,"stn29","wwc","8040-wz","CYCCOPE","MACRO","CYCLOPOID",561.0208367,1058.62035,20180619,"June",5.610208367,NA,0.561020837,1.05862035,"Cyclopoids"
"520",613,"stn29_20180619_D_LG","6/19/2018","Early Summer","D",43.81798333,-78.87075,"stn29","wwc","8040-wz","DAPGALEM","MACRO","DAPHNID",19.34554609,62.63510163,20180619,"June",0.193455461,NA,0.019345546,0.062635102,"Cladocerans"
"521",614,"stn29_20180619_D_LG","6/19/2018","Early Summer","D",43.81798333,-78.87075,"stn29","wwc","8040-wz","DIACOPE","MACRO","CALANOID",1054.332262,3914.301414,20180619,"June",10.54332262,NA,1.054332262,3.914301414,"Calanoids"
"522",615,"stn29_20180619_D_LG","6/19/2018","Early Summer","D",43.81798333,-78.87075,"stn29","wwc","8040-wz","DIYTHOM","MACRO","CYCLOPOID",638.403021,5202.589613,20180619,"June",6.38403021,NA,0.638403021,5.202589613,"Cyclopoids"
"523",616,"stn29_20180619_D_LG","6/19/2018","Early Summer","D",43.81798333,-78.87075,"stn29","wwc","8040-wz","LEOMINU","MACRO","CALANOID",9.672773046,65.69420108,20180619,"June",0.09672773,NA,0.009672773,0.065694201,"Calanoids"
"524",617,"stn29_20180619_D_LG","6/19/2018","Early Summer","D",43.81798333,-78.87075,"stn29","wwc","8040-wz","LEOSICI","MACRO","CALANOID",38.69109218,463.3826876,20180619,"June",0.386910922,NA,0.038691092,0.463382688,"Calanoids"
"525",618,"stn29_20180619_D_LG","6/19/2018","Early Summer","D",43.81798333,-78.87075,"stn29","wwc","8040-wz","LIMCOPE","MACRO","LIMNO",106.4005035,2862.755471,20180619,"June",1.064005035,NA,0.106400504,2.862755471,"Calanoids"
"526",619,"stn29_20180619_D_LG","6/19/2018","Early Summer","D",43.81798333,-78.87075,"stn29","wwc","8040-wz","LIMMACR","MACRO","LIMNO",135.4188226,7739.089662,20180619,"June",1.354188226,NA,0.135418823,7.739089662,"Calanoids"
"527",625,"stn28_20180619_D_LG","6/19/2018","Early Summer","D",43.77431667,-78.85661667,"stn28","wwc","8041-wz","BOSLONG","MACRO","BOSMINID",41.42245928,103.3069974,20180619,"June",0.414224593,NA,0.041422459,0.103306997,"Cladocerans"
"528",627,"stn28_20180619_D_LG","6/19/2018","Early Summer","D",43.77431667,-78.85661667,"stn28","wwc","8041-wz","CECPENG","MACRO","CERC",0.214747773,3.875835788,20180619,"June",0.002147478,NA,0.000215,0.003875836,"Cladocerans"
"529",628,"stn28_20180619_D_LG","6/19/2018","Early Summer","D",43.77431667,-78.85661667,"stn28","wwc","8041-wz","CYCCOPE","MACRO","CYCLOPOID",355.049651,491.4215175,20180619,"June",3.55049651,NA,0.355049651,0.491421518,"Cyclopoids"
"530",629,"stn28_20180619_D_LG","6/19/2018","Early Summer","D",43.77431667,-78.85661667,"stn28","wwc","8041-wz","DAPGALEM","MACRO","DAPHNID",17.75248255,50.86880369,20180619,"June",0.177524825,NA,0.017752483,0.050868804,"Cladocerans"
"531",630,"stn28_20180619_D_LG","6/19/2018","Early Summer","D",43.77431667,-78.85661667,"stn28","wwc","8041-wz","DIACOPE","MACRO","CALANOID",650.9243601,2224.140153,20180619,"June",6.509243601,NA,0.65092436,2.224140153,"Calanoids"
"532",631,"stn28_20180619_D_LG","6/19/2018","Early Summer","D",43.77431667,-78.85661667,"stn28","wwc","8041-wz","DIYTHOM","MACRO","CYCLOPOID",65.09243601,366.1625747,20180619,"June",0.65092436,NA,0.065092436,0.366162575,"Cyclopoids"
"533",632,"stn28_20180619_D_LG","6/19/2018","Early Summer","D",43.77431667,-78.85661667,"stn28","wwc","8041-wz","LEOMINU","MACRO","CALANOID",11.83498837,64.84751505,20180619,"June",0.118349884,NA,0.011834988,0.064847515,"Calanoids"
"534",633,"stn28_20180619_D_LG","6/19/2018","Early Summer","D",43.77431667,-78.85661667,"stn28","wwc","8041-wz","LEOSICI","MACRO","CALANOID",5.917494183,111.2287625,20180619,"June",0.059174942,NA,0.005917494,0.111228763,"Calanoids"
"535",634,"stn28_20180619_D_LG","6/19/2018","Early Summer","D",43.77431667,-78.85661667,"stn28","wwc","8041-wz","LIMCOPE","MACRO","LIMNO",278.1222266,5468.104885,20180619,"June",2.781222266,NA,0.278122227,5.468104885,"Calanoids"
"536",635,"stn28_20180619_D_LG","6/19/2018","Early Summer","D",43.77431667,-78.85661667,"stn28","wwc","8041-wz","LIMMACR","MACRO","LIMNO",35.5049651,2141.393167,20180619,"June",0.355049651,NA,0.035504965,2.141393167,"Calanoids"
