"","Season","Station","EventID","DN","Lat","Long","SUMGROUP","Zoop_Bio_Sum","Zoop_Den_Sum"
"249","Early Summer","stn19","stn19_20180620_D_Cisco","D",43.383333,-79.285,"NDAP",0.424157126,0.024822025
"250","Early Summer","stn19","stn19_20180620_D_Cisco","D",43.383333,-79.285,"OTHER",0,0
"251","Early Summer","stn27","stn27_20180619_D_LG","D",43.68971667,-78.82913333,"BOSMINID",0.049316969,0.016321941
"252","Early Summer","stn27","stn27_20180619_D_LG","D",43.68971667,-78.82913333,"BYTH",0.020994857,0.000256
"253","Early Summer","stn27","stn27_20180619_D_LG","D",43.68971667,-78.82913333,"CALANOID",6.040034649,1.224145541
"254","Early Summer","stn27","stn27_20180619_D_LG","D",43.68971667,-78.82913333,"CERC",0.001874478,0.000154
"255","Early Summer","stn27","stn27_20180619_D_LG","D",43.68971667,-78.82913333,"CYCLOPOID",8.281350896,1.991276745
"256","Early Summer","stn27","stn27_20180619_D_LG","D",43.68971667,-78.82913333,"DAPHNID",0.165504477,0.032643881
"257","Early Summer","stn27","stn27_20180619_D_LG","D",43.68971667,-78.82913333,"LIMNO",25.465391669,0.538624038
"258","Early Summer","stn27","stn27_20180619_D_LG","D",43.68971667,-78.82913333,"MYSID",0.00431708,5.13e-05
"259","Early Summer","stn27","stn27_20180619_D_LG","D",43.68971667,-78.82913333,"NDAP",0,0
"260","Early Summer","stn27","stn27_20180619_D_LG","D",43.68971667,-78.82913333,"OTHER",0,0
"261","Early Summer","stn28","stn28_20180619_D_LG","D",43.77431667,-78.85661667,"BOSMINID",0.103306997,0.041422459
"262","Early Summer","stn28","stn28_20180619_D_LG","D",43.77431667,-78.85661667,"BYTH",0.013955882,0.000143
"263","Early Summer","stn28","stn28_20180619_D_LG","D",43.77431667,-78.85661667,"CALANOID",2.400216431,0.668676842
"264","Early Summer","stn28","stn28_20180619_D_LG","D",43.77431667,-78.85661667,"CERC",0.003875836,0.000215
"265","Early Summer","stn28","stn28_20180619_D_LG","D",43.77431667,-78.85661667,"CYCLOPOID",0.857584093,0.420142087
"266","Early Summer","stn28","stn28_20180619_D_LG","D",43.77431667,-78.85661667,"DAPHNID",0.050868804,0.017752483
"267","Early Summer","stn28","stn28_20180619_D_LG","D",43.77431667,-78.85661667,"LIMNO",7.609498052,0.313627192
"268","Early Summer","stn28","stn28_20180619_D_LG","D",43.77431667,-78.85661667,"MYSID",0.012577114,7.16e-05
"269","Early Summer","stn28","stn28_20180619_D_LG","D",43.77431667,-78.85661667,"NDAP",0,0
"270","Early Summer","stn28","stn28_20180619_D_LG","D",43.77431667,-78.85661667,"OTHER",0,0
"271","Early Summer","stn29","stn29_20180619_D_LG","D",43.81798333,-78.87075,"BOSMINID",0.054072448,0.019345546
"272","Early Summer","stn29","stn29_20180619_D_LG","D",43.81798333,-78.87075,"BYTH",0,0
"273","Early Summer","stn29","stn29_20180619_D_LG","D",43.81798333,-78.87075,"CALANOID",4.443378303,1.102696127
"274","Early Summer","stn29","stn29_20180619_D_LG","D",43.81798333,-78.87075,"CERC",0,0
"275","Early Summer","stn29","stn29_20180619_D_LG","D",43.81798333,-78.87075,"CYCLOPOID",6.261209963,1.199423858
"276","Early Summer","stn29","stn29_20180619_D_LG","D",43.81798333,-78.87075,"DAPHNID",0.062635102,0.019345546
"277","Early Summer","stn29","stn29_20180619_D_LG","D",43.81798333,-78.87075,"LIMNO",10.601845133,0.241819327
"278","Early Summer","stn29","stn29_20180619_D_LG","D",43.81798333,-78.87075,"MYSID",0,0
"279","Early Summer","stn29","stn29_20180619_D_LG","D",43.81798333,-78.87075,"NDAP",0,0
"280","Early Summer","stn29","stn29_20180619_D_LG","D",43.81798333,-78.87075,"OTHER",0,0
"281","Early Summer","stn33","stn33_20180618_N_LG","N",43.5959,-78.81518333,"BOSMINID",0.052867638,0.034091209
"282","Early Summer","stn33","stn33_20180618_N_LG","N",43.5959,-78.81518333,"BYTH",0.04389337,0.000483
"283","Early Summer","stn33","stn33_20180618_N_LG","N",43.5959,-78.81518333,"CALANOID",3.84974492,0.772734069
"284","Early Summer","stn33","stn33_20180618_N_LG","N",43.5959,-78.81518333,"CERC",0.009679349,0.000966
"285","Early Summer","stn33","stn33_20180618_N_LG","N",43.5959,-78.81518333,"CYCLOPOID",3.472124589,1.295465939
"286","Early Summer","stn33","stn33_20180618_N_LG","N",43.5959,-78.81518333,"DAPHNID",0.041854671,0.011363736
"287","Early Summer","stn33","stn33_20180618_N_LG","N",43.5959,-78.81518333,"LIMNO",19.704448487,0.454549453
"288","Early Summer","stn33","stn33_20180618_N_LG","N",43.5959,-78.81518333,"MYSID",2.077192657,0.005637129
"289","Early Summer","stn33","stn33_20180618_N_LG","N",43.5959,-78.81518333,"NDAP",0,0
"290","Early Summer","stn33","stn33_20180618_N_LG","N",43.5959,-78.81518333,"OTHER",0,0
"291","Early Summer","stn33","stn33_20180619_D_LG","D",43.59638333,-78.81388333,"BOSMINID",0.021154529,0.031799189
"292","Early Summer","stn33","stn33_20180619_D_LG","D",43.59638333,-78.81388333,"BYTH",0.003125341,5.78e-05
"293","Early Summer","stn33","stn33_20180619_D_LG","D",43.59638333,-78.81388333,"CALANOID",6.537184395,1.059972981
"294","Early Summer","stn33","stn33_20180619_D_LG","D",43.59638333,-78.81388333,"CERC",0,0
"295","Early Summer","stn33","stn33_20180619_D_LG","D",43.59638333,-78.81388333,"CYCLOPOID",1.856888866,0.805579465
"296","Early Summer","stn33","stn33_20180619_D_LG","D",43.59638333,-78.81388333,"DAPHNID",0.024802893,0.02119946
"297","Early Summer","stn33","stn33_20180619_D_LG","D",43.59638333,-78.81388333,"LIMNO",30.443986586,0.773780276
"298","Early Summer","stn33","stn33_20180619_D_LG","D",43.59638333,-78.81388333,"MYSID",0.003090171,5.78e-05
"299","Early Summer","stn33","stn33_20180619_D_LG","D",43.59638333,-78.81388333,"NDAP",0.645309298,0.03179919
"300","Early Summer","stn33","stn33_20180619_D_LG","D",43.59638333,-78.81388333,"OTHER",0,0
"301","Early Summer","stn34","stn34_20180619_D_LG","D",43.46465,-78.752805,"BOSMINID",2.676012499,2.157257011
"302","Early Summer","stn34","stn34_20180619_D_LG","D",43.46465,-78.752805,"BYTH",0,0
"303","Early Summer","stn34","stn34_20180619_D_LG","D",43.46465,-78.752805,"CALANOID",6.574378918,1.190985641
"304","Early Summer","stn34","stn34_20180619_D_LG","D",43.46465,-78.752805,"CERC",0,0
"305","Early Summer","stn34","stn34_20180619_D_LG","D",43.46465,-78.752805,"CYCLOPOID",8.60850117,3.145999808
"306","Early Summer","stn34","stn34_20180619_D_LG","D",43.46465,-78.752805,"DAPHNID",0.025797155,0.022471427
"307","Early Summer","stn34","stn34_20180619_D_LG","D",43.46465,-78.752805,"LIMNO",45.20555927,1.101099933
"308","Early Summer","stn34","stn34_20180619_D_LG","D",43.46465,-78.752805,"MYSID",0.037474505,5.09e-05
"309","Early Summer","stn34","stn34_20180619_D_LG","D",43.46465,-78.752805,"NDAP",0,0
"310","Early Summer","stn34","stn34_20180619_D_LG","D",43.46465,-78.752805,"OTHER",0,0
"311","Early Summer","stn35","stn35_20180619_D_LG","D",43.36341667,-78.72616667,"BOSMINID",14.094914267,8.96374913
"312","Early Summer","stn35","stn35_20180619_D_LG","D",43.36341667,-78.72616667,"BYTH",0.044569651,0.000573
"313","Early Summer","stn35","stn35_20180619_D_LG","D",43.36341667,-78.72616667,"CALANOID",1.968671904,0.42017574
"314","Early Summer","stn35","stn35_20180619_D_LG","D",43.36341667,-78.72616667,"CERC",0.048669701,0.006117208
"315","Early Summer","stn35","stn35_20180619_D_LG","D",43.36341667,-78.72616667,"CYCLOPOID",20.362296221,8.193426939
"316","Early Summer","stn35","stn35_20180619_D_LG","D",43.36341667,-78.72616667,"DAPHNID",5.570512559,0.770322191
"317","Early Summer","stn35","stn35_20180619_D_LG","D",43.36341667,-78.72616667,"LIMNO",4.260544518,0.07002929
"318","Early Summer","stn35","stn35_20180619_D_LG","D",43.36341667,-78.72616667,"MYSID",0.136029604,0.000573
"319","Early Summer","stn35","stn35_20180619_D_LG","D",43.36341667,-78.72616667,"NDAP",0.173583682,0.07002929
"320","Early Summer","stn35","stn35_20180619_D_LG","D",43.36341667,-78.72616667,"OTHER",0,0
"321","Early Summer","stn38","stn38_20180620_D_LG","D",43.3837,-77.99106667,"BOSMINID",15.19158388,13.23153919
"322","Early Summer","stn38","stn38_20180620_D_LG","D",43.3837,-77.99106667,"BYTH",0,0
"323","Early Summer","stn38","stn38_20180620_D_LG","D",43.3837,-77.99106667,"CALANOID",2.385403392,1.294389703
"324","Early Summer","stn38","stn38_20180620_D_LG","D",43.3837,-77.99106667,"CERC",0.164770642,0.023457449
"325","Early Summer","stn38","stn38_20180620_D_LG","D",43.3837,-77.99106667,"CYCLOPOID",0.446671381,0.647194852
"326","Early Summer","stn38","stn38_20180620_D_LG","D",43.3837,-77.99106667,"DAPHNID",2.666651985,0.719105391
"327","Early Summer","stn38","stn38_20180620_D_LG","D",43.3837,-77.99106667,"LIMNO",12.3344737,0.431463234
"328","Early Summer","stn38","stn38_20180620_D_LG","D",43.3837,-77.99106667,"MYSID",0,0
"329","Early Summer","stn38","stn38_20180620_D_LG","D",43.3837,-77.99106667,"NDAP",0,0
"330","Early Summer","stn38","stn38_20180620_D_LG","D",43.3837,-77.99106667,"OTHER",0,0
"331","Early Summer","stn39","stn39_20180620_D_LG","D",43.48628333,-78.00055,"BOSMINID",0.055573039,0.023000372
"332","Early Summer","stn39","stn39_20180620_D_LG","D",43.48628333,-78.00055,"BYTH",0,0
"333","Early Summer","stn39","stn39_20180620_D_LG","D",43.48628333,-78.00055,"CALANOID",2.254412511,0.429340286
"334","Early Summer","stn39","stn39_20180620_D_LG","D",43.48628333,-78.00055,"CERC",0,0
"335","Early Summer","stn39","stn39_20180620_D_LG","D",43.48628333,-78.00055,"CYCLOPOID",0.399879797,0.598009684
"336","Early Summer","stn39","stn39_20180620_D_LG","D",43.48628333,-78.00055,"DAPHNID",0,0
"337","Early Summer","stn39","stn39_20180620_D_LG","D",43.48628333,-78.00055,"LIMNO",40.763888792,0.805013037
"338","Early Summer","stn39","stn39_20180620_D_LG","D",43.48628333,-78.00055,"MYSID",0,0
"339","Early Summer","stn39","stn39_20180620_D_LG","D",43.48628333,-78.00055,"NDAP",0,0
"340","Early Summer","stn39","stn39_20180620_D_LG","D",43.48628333,-78.00055,"OTHER",0,0
"341","Early Summer","stn40","stn40_20180620_D_LG","D",43.58986667,-78.01195,"BOSMINID",0.023641834,0.016047711
"342","Early Summer","stn40","stn40_20180620_D_LG","D",43.58986667,-78.01195,"BYTH",0.016796265,0.000249
"343","Early Summer","stn40","stn40_20180620_D_LG","D",43.58986667,-78.01195,"CALANOID",4.425190572,0.54562219
"344","Early Summer","stn40","stn40_20180620_D_LG","D",43.58986667,-78.01195,"CERC",0.010066925,0.000747
"345","Early Summer","stn40","stn40_20180620_D_LG","D",43.58986667,-78.01195,"CYCLOPOID",3.323901816,2.166441048
"346","Early Summer","stn40","stn40_20180620_D_LG","D",43.58986667,-78.01195,"DAPHNID",0.92757307,0.22466796
"347","Early Summer","stn40","stn40_20180620_D_LG","D",43.58986667,-78.01195,"LIMNO",12.342143135,0.337001941
"348","Early Summer","stn40","stn40_20180620_D_LG","D",43.58986667,-78.01195,"MYSID",0,0
"349","Early Summer","stn40","stn40_20180620_D_LG","D",43.58986667,-78.01195,"NDAP",0,0
"350","Early Summer","stn40","stn40_20180620_D_LG","D",43.58986667,-78.01195,"OTHER",0,0
"351","Early Summer","stn41","stn41_20180620_D_LG","D",43.715785,-78.02808833,"BOSMINID",0.221878486,0.173960707
"352","Early Summer","stn41","stn41_20180620_D_LG","D",43.715785,-78.02808833,"BYTH",0.033944959,0.000642
"353","Early Summer","stn41","stn41_20180620_D_LG","D",43.715785,-78.02808833,"CALANOID",2.859059223,0.502553155
"354","Early Summer","stn41","stn41_20180620_D_LG","D",43.715785,-78.02808833,"CERC",0.096862128,0.013164247
"355","Early Summer","stn41","stn41_20180620_D_LG","D",43.715785,-78.02808833,"CYCLOPOID",22.146520748,3.324582408
"356","Early Summer","stn41","stn41_20180620_D_LG","D",43.715785,-78.02808833,"DAPHNID",0.51770469,0.231947609
"357","Early Summer","stn41","stn41_20180620_D_LG","D",43.715785,-78.02808833,"LIMNO",4.909957783,0.212618642
"358","Early Summer","stn41","stn41_20180620_D_LG","D",43.715785,-78.02808833,"MYSID",0,0
"359","Early Summer","stn41","stn41_20180620_D_LG","D",43.715785,-78.02808833,"NDAP",0.035478169,0.019328967
"360","Early Summer","stn41","stn41_20180620_D_LG","D",43.715785,-78.02808833,"OTHER",0,0
"361","Early Summer","stn42","stn42_20180620_D_LG","D",43.83906667,-78.03611667,"BOSMINID",0.055270797,0.037346847
"362","Early Summer","stn42","stn42_20180620_D_LG","D",43.83906667,-78.03611667,"BYTH",0.008493003,0.000175
"363","Early Summer","stn42","stn42_20180620_D_LG","D",43.83906667,-78.03611667,"CALANOID",0.69911439,0.224081085
"364","Early Summer","stn42","stn42_20180620_D_LG","D",43.83906667,-78.03611667,"CERC",0.030531479,0.003839396
"365","Early Summer","stn42","stn42_20180620_D_LG","D",43.83906667,-78.03611667,"CYCLOPOID",12.320272328,1.979382917
"366","Early Summer","stn42","stn42_20180620_D_LG","D",43.83906667,-78.03611667,"DAPHNID",0.017723219,0.012448949
"367","Early Summer","stn42","stn42_20180620_D_LG","D",43.83906667,-78.03611667,"LIMNO",5.046478132,0.261427933
"368","Early Summer","stn42","stn42_20180620_D_LG","D",43.83906667,-78.03611667,"MYSID",0.245252301,8.73e-05
"369","Early Summer","stn42","stn42_20180620_D_LG","D",43.83906667,-78.03611667,"NDAP",0,0
"370","Early Summer","stn42","stn42_20180620_D_LG","D",43.83906667,-78.03611667,"OTHER",0,0
"371","Early Summer","stn43","stn43_20180620_D_LG","D",43.9496,-78.04975333,"BOSMINID",0.053479333,0.040925557
"372","Early Summer","stn43","stn43_20180620_D_LG","D",43.9496,-78.04975333,"BYTH",0,0
"373","Early Summer","stn43","stn43_20180620_D_LG","D",43.9496,-78.04975333,"CALANOID",0.538224423,0.143997329
"374","Early Summer","stn43","stn43_20180620_D_LG","D",43.9496,-78.04975333,"CERC",0.000936,0.000413
"375","Early Summer","stn43","stn43_20180620_D_LG","D",43.9496,-78.04975333,"CYCLOPOID",0.252346541,0.087914159
"376","Early Summer","stn43","stn43_20180620_D_LG","D",43.9496,-78.04975333,"DAPHNID",0,0
"377","Early Summer","stn43","stn43_20180620_D_LG","D",43.9496,-78.04975333,"LIMNO",0.539489279,0.042441318
"378","Early Summer","stn43","stn43_20180620_D_LG","D",43.9496,-78.04975333,"MYSID",0,0
"379","Early Summer","stn43","stn43_20180620_D_LG","D",43.9496,-78.04975333,"NDAP",0,0
"380","Early Summer","stn43","stn43_20180620_D_LG","D",43.9496,-78.04975333,"OTHER",0.048428554,0.012126091
"381","Early Summer","stn48","stn48_20180622_D_LG","D",43.879935,-77.44046667,"BOSMINID",1.58547678,1.070378061
"382","Early Summer","stn48","stn48_20180622_D_LG","D",43.879935,-77.44046667,"BYTH",0,0
"383","Early Summer","stn48","stn48_20180622_D_LG","D",43.879935,-77.44046667,"CALANOID",2.796737545,0.888186051
"384","Early Summer","stn48","stn48_20180622_D_LG","D",43.879935,-77.44046667,"CERC",0.023820569,0.003006469
"385","Early Summer","stn48","stn48_20180622_D_LG","D",43.879935,-77.44046667,"CYCLOPOID",12.523887991,2.368496135
"386","Early Summer","stn48","stn48_20180622_D_LG","D",43.879935,-77.44046667,"DAPHNID",0.574133632,0.091096005
"387","Early Summer","stn48","stn48_20180622_D_LG","D",43.879935,-77.44046667,"LIMNO",6.57526316,0.592124034
"388","Early Summer","stn48","stn48_20180622_D_LG","D",43.879935,-77.44046667,"MYSID",0,0
"389","Early Summer","stn48","stn48_20180622_D_LG","D",43.879935,-77.44046667,"NDAP",0.239983562,0.022774001
"390","Early Summer","stn48","stn48_20180622_D_LG","D",43.879935,-77.44046667,"OTHER",0,0
"391","Early Summer","stn49","stn49_20180622_D_LG","D",43.77098333,-77.42478333,"BOSMINID",0.684406359,0.467116714
"392","Early Summer","stn49","stn49_20180622_D_LG","D",43.77098333,-77.42478333,"BYTH",0.019270204,0.000321
"393","Early Summer","stn49","stn49_20180622_D_LG","D",43.77098333,-77.42478333,"CALANOID",2.256394727,0.354364405
"394","Early Summer","stn49","stn49_20180622_D_LG","D",43.77098333,-77.42478333,"CERC",0.134264932,0.015304775
"395","Early Summer","stn49","stn49_20180622_D_LG","D",43.77098333,-77.42478333,"CYCLOPOID",10.742540186,2.561088193
"396","Early Summer","stn49","stn49_20180622_D_LG","D",43.77098333,-77.42478333,"DAPHNID",1.413560309,0.257719567
"397","Early Summer","stn49","stn49_20180622_D_LG","D",43.77098333,-77.42478333,"LIMNO",1.026900257,0.080537365
"398","Early Summer","stn49","stn49_20180622_D_LG","D",43.77098333,-77.42478333,"MYSID",0,0
"399","Early Summer","stn49","stn49_20180622_D_LG","D",43.77098333,-77.42478333,"NDAP",0,0
"400","Early Summer","stn49","stn49_20180622_D_LG","D",43.77098333,-77.42478333,"OTHER",0,0
"401","Early Summer","stn55","stn55_20180620_D_LG","D",43.443,-77.43803333,"BOSMINID",0.02783315,0.019631007
"402","Early Summer","stn55","stn55_20180620_D_LG","D",43.443,-77.43803333,"BYTH",0,0
"403","Early Summer","stn55","stn55_20180620_D_LG","D",43.443,-77.43803333,"CALANOID",3.007341604,0.392620137
"404","Early Summer","stn55","stn55_20180620_D_LG","D",43.443,-77.43803333,"CERC",0,0
"405","Early Summer","stn55","stn55_20180620_D_LG","D",43.443,-77.43803333,"CYCLOPOID",11.776009413,3.886939356
"406","Early Summer","stn55","stn55_20180620_D_LG","D",43.443,-77.43803333,"DAPHNID",0.304765795,0.058893021
"407","Early Summer","stn55","stn55_20180620_D_LG","D",43.443,-77.43803333,"LIMNO",17.416299254,0.31409611
"408","Early Summer","stn55","stn55_20180620_D_LG","D",43.443,-77.43803333,"MYSID",0,0
"409","Early Summer","stn55","stn55_20180620_D_LG","D",43.443,-77.43803333,"NDAP",0,0
"410","Early Summer","stn55","stn55_20180620_D_LG","D",43.443,-77.43803333,"OTHER",0,0
"411","Early Summer","stn58","stn58_20180620_D_LG","D",43.32793333,-77.4379,"BOSMINID",4.913335265,4.309714427
"412","Early Summer","stn58","stn58_20180620_D_LG","D",43.32793333,-77.4379,"BYTH",0,0
"413","Early Summer","stn58","stn58_20180620_D_LG","D",43.32793333,-77.4379,"CALANOID",7.817462904,1.847020468
"414","Early Summer","stn58","stn58_20180620_D_LG","D",43.32793333,-77.4379,"CERC",0.024814413,0.003285214
"415","Early Summer","stn58","stn58_20180620_D_LG","D",43.32793333,-77.4379,"CYCLOPOID",13.510352968,9.347042977
"416","Early Summer","stn58","stn58_20180620_D_LG","D",43.32793333,-77.4379,"DAPHNID",0.508968543,0.335821904
"417","Early Summer","stn58","stn58_20180620_D_LG","D",43.32793333,-77.4379,"LIMNO",15.562470494,0.391792221
"418","Early Summer","stn58","stn58_20180620_D_LG","D",43.32793333,-77.4379,"MYSID",0,0
"419","Early Summer","stn58","stn58_20180620_D_LG","D",43.32793333,-77.4379,"NDAP",0.055585634,0.055970317
"420","Early Summer","stn58","stn58_20180620_D_LG","D",43.32793333,-77.4379,"OTHER",0,0
"421","Early Summer","stn62","stn62_20180621_D_LG","D",43.82815,-76.99186667,"BOSMINID",0.401733187,0.287513086
"422","Early Summer","stn62","stn62_20180621_D_LG","D",43.82815,-76.99186667,"BYTH",0.01181499,0.000229
"423","Early Summer","stn62","stn62_20180621_D_LG","D",43.82815,-76.99186667,"CALANOID",0.651279726,0.402518321
"424","Early Summer","stn62","stn62_20180621_D_LG","D",43.82815,-76.99186667,"CERC",0.034694721,0.003547425
"425","Early Summer","stn62","stn62_20180621_D_LG","D",43.82815,-76.99186667,"CYCLOPOID",20.755964334,12.880586269
"426","Early Summer","stn62","stn62_20180621_D_LG","D",43.82815,-76.99186667,"DAPHNID",0,0
"427","Early Summer","stn62","stn62_20180621_D_LG","D",43.82815,-76.99186667,"LIMNO",0,0
"428","Early Summer","stn62","stn62_20180621_D_LG","D",43.82815,-76.99186667,"MYSID",0,0
"429","Early Summer","stn62","stn62_20180621_D_LG","D",43.82815,-76.99186667,"NDAP",0,0
"430","Early Summer","stn62","stn62_20180621_D_LG","D",43.82815,-76.99186667,"OTHER",0,0
"431","Early Summer","stn63","stn63_20180621_D_LG","D",43.73246667,-77.01631667,"BOSMINID",0.433498473,0.291161396
"432","Early Summer","stn63","stn63_20180621_D_LG","D",43.73246667,-77.01631667,"BYTH",0,0
"433","Early Summer","stn63","stn63_20180621_D_LG","D",43.73246667,-77.01631667,"CALANOID",1.512331133,0.275837112
"434","Early Summer","stn63","stn63_20180621_D_LG","D",43.73246667,-77.01631667,"CERC",0.018399988,0.004225446
"435","Early Summer","stn63","stn63_20180621_D_LG","D",43.73246667,-77.01631667,"CYCLOPOID",17.050528033,2.773695404
"436","Early Summer","stn63","stn63_20180621_D_LG","D",43.73246667,-77.01631667,"DAPHNID",0.21095016,0.07662142
"437","Early Summer","stn63","stn63_20180621_D_LG","D",43.73246667,-77.01631667,"LIMNO",2.369187183,0.07662142
"438","Early Summer","stn63","stn63_20180621_D_LG","D",43.73246667,-77.01631667,"MYSID",0,0
"439","Early Summer","stn63","stn63_20180621_D_LG","D",43.73246667,-77.01631667,"NDAP",0.010164998,0.030648568
"440","Early Summer","stn63","stn63_20180621_D_LG","D",43.73246667,-77.01631667,"OTHER",0,0
"441","Early Summer","stn69","stn69_20180621_D_LG","D",43.59906833,-76.710005,"BOSMINID",0.08101488,0.061970394
"442","Early Summer","stn69","stn69_20180621_D_LG","D",43.59906833,-76.710005,"BYTH",0,0
"443","Early Summer","stn69","stn69_20180621_D_LG","D",43.59906833,-76.710005,"CALANOID",4.166255078,0.805615123
"444","Early Summer","stn69","stn69_20180621_D_LG","D",43.59906833,-76.710005,"CERC",0.000509,4.35e-05
"445","Early Summer","stn69","stn69_20180621_D_LG","D",43.59906833,-76.710005,"CYCLOPOID",7.700277081,3.408371674
"446","Early Summer","stn69","stn69_20180621_D_LG","D",43.59906833,-76.710005,"DAPHNID",0,0
"447","Early Summer","stn69","stn69_20180621_D_LG","D",43.59906833,-76.710005,"LIMNO",10.42174685,0.227224778
"448","Early Summer","stn69","stn69_20180621_D_LG","D",43.59906833,-76.710005,"MYSID",0,0
"449","Early Summer","stn69","stn69_20180621_D_LG","D",43.59906833,-76.710005,"NDAP",0,0
"450","Early Summer","stn69","stn69_20180621_D_LG","D",43.59906833,-76.710005,"OTHER",0,0
"451","Early Summer","stn69","stn69_20180621_N_LG","D",43.59906833,-76.710005,"BOSMINID",0.007986321,0.014698292
"452","Early Summer","stn69","stn69_20180621_N_LG","D",43.59906833,-76.710005,"BYTH",0,0
"453","Early Summer","stn69","stn69_20180621_N_LG","D",43.59906833,-76.710005,"CALANOID",1.247882247,0.22047438
"454","Early Summer","stn69","stn69_20180621_N_LG","D",43.59906833,-76.710005,"CERC",0.000445,0.00011
"455","Early Summer","stn69","stn69_20180621_N_LG","D",43.59906833,-76.710005,"CYCLOPOID",8.493665254,3.483495205
"456","Early Summer","stn69","stn69_20180621_N_LG","D",43.59906833,-76.710005,"DAPHNID",0.115888421,0.044094876
"457","Early Summer","stn69","stn69_20180621_N_LG","D",43.59906833,-76.710005,"LIMNO",6.969376494,0.176379504
"458","Early Summer","stn69","stn69_20180621_N_LG","D",43.59906833,-76.710005,"MYSID",4.290926448,0.006197414
"459","Early Summer","stn69","stn69_20180621_N_LG","D",43.59906833,-76.710005,"NDAP",0.011770007,0.014698292
"460","Early Summer","stn69","stn69_20180621_N_LG","D",43.59906833,-76.710005,"OTHER",0,0
"461","Early Summer","stn70","stn70_20180621_D_LG","D",43.54175167,-76.62152,"BOSMINID",0,0
"462","Early Summer","stn70","stn70_20180621_D_LG","D",43.54175167,-76.62152,"BYTH",0.001885253,4.57e-05
"463","Early Summer","stn70","stn70_20180621_D_LG","D",43.54175167,-76.62152,"CALANOID",3.449144895,0.613668939
"464","Early Summer","stn70","stn70_20180621_D_LG","D",43.54175167,-76.62152,"CERC",0.002800967,0.000137
"465","Early Summer","stn70","stn70_20180621_D_LG","D",43.54175167,-76.62152,"CYCLOPOID",24.4293701,8.874596954
"466","Early Summer","stn70","stn70_20180621_D_LG","D",43.54175167,-76.62152,"DAPHNID",1.02393359,0.094410606
"467","Early Summer","stn70","stn70_20180621_D_LG","D",43.54175167,-76.62152,"LIMNO",9.54641863,0.188821212
"468","Early Summer","stn70","stn70_20180621_D_LG","D",43.54175167,-76.62152,"MYSID",0.033690772,4.57e-05
"469","Early Summer","stn70","stn70_20180621_D_LG","D",43.54175167,-76.62152,"NDAP",0,0
"470","Early Summer","stn70","stn70_20180621_D_LG","D",43.54175167,-76.62152,"OTHER",0,0
"471","Early Summer","stn71","stn71_20180621_D_LG","D",43.48515,-76.52046667,"BOSMINID",6.499414688,8.033338371
"472","Early Summer","stn71","stn71_20180621_D_LG","D",43.48515,-76.52046667,"BYTH",0,0
"473","Early Summer","stn71","stn71_20180621_D_LG","D",43.48515,-76.52046667,"CALANOID",2.490230164,1.053552573
"474","Early Summer","stn71","stn71_20180621_D_LG","D",43.48515,-76.52046667,"CERC",0.004190153,0.002362226
"475","Early Summer","stn71","stn71_20180621_D_LG","D",43.48515,-76.52046667,"CYCLOPOID",2.77148972,3.467943887
"476","Early Summer","stn71","stn71_20180621_D_LG","D",43.48515,-76.52046667,"DAPHNID",0.472477502,0.087796048
"477","Early Summer","stn71","stn71_20180621_D_LG","D",43.48515,-76.52046667,"LIMNO",0,0
"478","Early Summer","stn71","stn71_20180621_D_LG","D",43.48515,-76.52046667,"MYSID",0.212376889,0.000591
"479","Early Summer","stn71","stn71_20180621_D_LG","D",43.48515,-76.52046667,"NDAP",0.018025286,0.043898024
"480","Early Summer","stn71","stn71_20180621_D_LG","D",43.48515,-76.52046667,"OTHER",0,0
"481","Early Summer","stn715","stn715_20180620_N_LG","N",43.63643333,-76.96826667,"BOSMINID",0.190932746,0.145303311
"482","Early Summer","stn715","stn715_20180620_N_LG","N",43.63643333,-76.96826667,"BYTH",0,0
"483","Early Summer","stn715","stn715_20180620_N_LG","N",43.63643333,-76.96826667,"CALANOID",1.400911638,0.363258278
"484","Early Summer","stn715","stn715_20180620_N_LG","N",43.63643333,-76.96826667,"CERC",0.036762084,0.003948795
"485","Early Summer","stn715","stn715_20180620_N_LG","N",43.63643333,-76.96826667,"CYCLOPOID",4.200504457,2.022137746
"486","Early Summer","stn715","stn715_20180620_N_LG","N",43.63643333,-76.96826667,"DAPHNID",0.133106734,0.024217219
"487","Early Summer","stn715","stn715_20180620_N_LG","N",43.63643333,-76.96826667,"LIMNO",10.046708895,0.302715231
"488","Early Summer","stn715","stn715_20180620_N_LG","N",43.63643333,-76.96826667,"MYSID",0.714132944,0.00074
"489","Early Summer","stn715","stn715_20180620_N_LG","N",43.63643333,-76.96826667,"NDAP",0,0
"490","Early Summer","stn715","stn715_20180620_N_LG","N",43.63643333,-76.96826667,"OTHER",0,0
"491","Early Summer","stn715","stn715_20180621_D_LG","D",43.63643333,-76.96826667,"BOSMINID",0.247988907,0.166448712
"492","Early Summer","stn715","stn715_20180621_D_LG","D",43.63643333,-76.96826667,"BYTH",0.004357172,4.05e-05
"493","Early Summer","stn715","stn715_20180621_D_LG","D",43.63643333,-76.96826667,"CALANOID",0.753042437,0.27741452
"494","Early Summer","stn715","stn715_20180621_D_LG","D",43.63643333,-76.96826667,"CERC",0.02633272,0.002347769
