"","Season","Station","EventCode","DN","Lat","Long","Transect","Basin","SUMGROUP","Zoop_Bio_Sum","Zoop_Den_Sum"
"233","Early Summer",19,"stn19_20180620_D_Cisco","D",43.383333,-79.285,"1","W","NDAP",0,0
"234","Early Summer",19,"stn19_20180620_D_Cisco","D",43.383333,-79.285,"1","W","OTHER",0,0
"235","Early Summer",27,"stn27_20180619_D_LG","D",43.68971667,-78.82913333,"2","W","BOSMINID",4833.062953,1599.550173
"236","Early Summer",27,"stn27_20180619_D_LG","D",43.68971667,-78.82913333,"2","W","BYTH",2057.496031,25.1238247
"237","Early Summer",27,"stn27_20180619_D_LG","D",43.68971667,-78.82913333,"2","W","CALANOID",591923.39548,119966.262946
"238","Early Summer",27,"stn27_20180619_D_LG","D",43.68971667,-78.82913333,"2","W","CERC",183.6988693,15.07429482
"239","Early Summer",27,"stn27_20180619_D_LG","D",43.68971667,-78.82913333,"2","W","CYCLOPOID",811572.3878,195145.12107
"240","Early Summer",27,"stn27_20180619_D_LG","D",43.68971667,-78.82913333,"2","W","DAPHNID",16219.43875,3199.100345
"241","Early Summer",27,"stn27_20180619_D_LG","D",43.68971667,-78.82913333,"2","W","LIMNO",2495608.3841,52785.1557
"242","Early Summer",27,"stn27_20180619_D_LG","D",43.68971667,-78.82913333,"2","W","NDAP",0,0
"243","Early Summer",27,"stn27_20180619_D_LG","D",43.68971667,-78.82913333,"2","W","OTHER",0,0
"244","Early Summer",28,"stn28_20180619_D_LG","D",43.77431667,-78.85661667,"2","W","BOSMINID",5888.498854,2361.080179
"245","Early Summer",28,"stn28_20180619_D_LG","D",43.77431667,-78.85661667,"2","W","BYTH",795.4852733,8.160415365
"246","Early Summer",28,"stn28_20180619_D_LG","D",43.77431667,-78.85661667,"2","W","CALANOID",136812.336523,38114.5800353
"247","Early Summer",28,"stn28_20180619_D_LG","D",43.77431667,-78.85661667,"2","W","CERC",220.9226399,12.24062305
"248","Early Summer",28,"stn28_20180619_D_LG","D",43.77431667,-78.85661667,"2","W","CYCLOPOID",48882.29326,23948.098963
"249","Early Summer",28,"stn28_20180619_D_LG","D",43.77431667,-78.85661667,"2","W","DAPHNID",2899.52181,1011.891505
"250","Early Summer",28,"stn28_20180619_D_LG","D",43.77431667,-78.85661667,"2","W","LIMNO",433741.3889,17876.749931
"251","Early Summer",28,"stn28_20180619_D_LG","D",43.77431667,-78.85661667,"2","W","NDAP",0,0
"252","Early Summer",28,"stn28_20180619_D_LG","D",43.77431667,-78.85661667,"2","W","OTHER",0,0
"253","Early Summer",29,"stn29_20180619_D_LG","D",43.81798333,-78.87075,"2","W","BOSMINID",1297.738743,464.2931062
"254","Early Summer",29,"stn29_20180619_D_LG","D",43.81798333,-78.87075,"2","W","BYTH",0,0
"255","Early Summer",29,"stn29_20180619_D_LG","D",43.81798333,-78.87075,"2","W","CALANOID",106641.079256,26464.7070555
"256","Early Summer",29,"stn29_20180619_D_LG","D",43.81798333,-78.87075,"2","W","CERC",0,0
"257","Early Summer",29,"stn29_20180619_D_LG","D",43.81798333,-78.87075,"2","W","CYCLOPOID",150269.03909,28786.17258
"258","Early Summer",29,"stn29_20180619_D_LG","D",43.81798333,-78.87075,"2","W","DAPHNID",1503.242439,464.2931062
"259","Early Summer",29,"stn29_20180619_D_LG","D",43.81798333,-78.87075,"2","W","LIMNO",254444.28321,5803.663827
"260","Early Summer",29,"stn29_20180619_D_LG","D",43.81798333,-78.87075,"2","W","NDAP",0,0
"261","Early Summer",29,"stn29_20180619_D_LG","D",43.81798333,-78.87075,"2","W","OTHER",0,0
"262","Early Summer",33,"stn33_20180618_N_LG","N",43.5959,-78.81518333,"2","W","BOSMINID",5286.763777,3409.120893
"263","Early Summer",33,"stn33_20180618_N_LG","N",43.5959,-78.81518333,"2","W","BYTH",4389.336962,48.31824887
"264","Early Summer",33,"stn33_20180618_N_LG","N",43.5959,-78.81518333,"2","W","CALANOID",384974.492,77273.4069
"265","Early Summer",33,"stn33_20180618_N_LG","N",43.5959,-78.81518333,"2","W","CERC",967.934854,96.63649775
"266","Early Summer",33,"stn33_20180618_N_LG","N",43.5959,-78.81518333,"2","W","CYCLOPOID",347212.4589,129546.59389
"267","Early Summer",33,"stn33_20180618_N_LG","N",43.5959,-78.81518333,"2","W","DAPHNID",4185.467065,1136.373631
"268","Early Summer",33,"stn33_20180618_N_LG","N",43.5959,-78.81518333,"2","W","LIMNO",1970444.8487,45454.94524
"269","Early Summer",33,"stn33_20180618_N_LG","N",43.5959,-78.81518333,"2","W","NDAP",0,0
"270","Early Summer",33,"stn33_20180618_N_LG","N",43.5959,-78.81518333,"2","W","OTHER",0,0
"271","Early Summer",33,"stn33_20180619_D_LG","D",43.59638333,-78.81388333,"2","W","BOSMINID",2115.45295,3179.918943
"272","Early Summer",33,"stn33_20180619_D_LG","D",43.59638333,-78.81388333,"2","W","BYTH",312.5340782,5.781670805
"273","Early Summer",33,"stn33_20180619_D_LG","D",43.59638333,-78.81388333,"2","W","CALANOID",653718.439522,105997.298104
"274","Early Summer",33,"stn33_20180619_D_LG","D",43.59638333,-78.81388333,"2","W","CERC",0,0
"275","Early Summer",33,"stn33_20180619_D_LG","D",43.59638333,-78.81388333,"2","W","CYCLOPOID",185688.88655,80557.94655
"276","Early Summer",33,"stn33_20180619_D_LG","D",43.59638333,-78.81388333,"2","W","DAPHNID",2480.289334,2119.945962
"277","Early Summer",33,"stn33_20180619_D_LG","D",43.59638333,-78.81388333,"2","W","LIMNO",3044398.6586,77378.02761
"278","Early Summer",33,"stn33_20180619_D_LG","D",43.59638333,-78.81388333,"2","W","NDAP",0,0
"279","Early Summer",33,"stn33_20180619_D_LG","D",43.59638333,-78.81388333,"2","W","OTHER",0,0
"280","Early Summer",34,"stn34_20180619_D_LG","D",43.46465,-78.752805,"2","W","BOSMINID",267601.2499,215725.7011
"281","Early Summer",34,"stn34_20180619_D_LG","D",43.46465,-78.752805,"2","W","BYTH",0,0
"282","Early Summer",34,"stn34_20180619_D_LG","D",43.46465,-78.752805,"2","W","CALANOID",657437.89176,119098.564139
"283","Early Summer",34,"stn34_20180619_D_LG","D",43.46465,-78.752805,"2","W","CERC",0,0
"284","Early Summer",34,"stn34_20180619_D_LG","D",43.46465,-78.752805,"2","W","CYCLOPOID",860850.117,314599.98079
"285","Early Summer",34,"stn34_20180619_D_LG","D",43.46465,-78.752805,"2","W","DAPHNID",2579.715487,2247.14272
"286","Early Summer",34,"stn34_20180619_D_LG","D",43.46465,-78.752805,"2","W","LIMNO",4520555.927,110109.99326
"287","Early Summer",34,"stn34_20180619_D_LG","D",43.46465,-78.752805,"2","W","NDAP",0,0
"288","Early Summer",34,"stn34_20180619_D_LG","D",43.46465,-78.752805,"2","W","OTHER",0,0
"289","Early Summer",35,"stn35_20180619_D_LG","D",43.36341667,-78.72616667,"2","W","BOSMINID",366467.770949,233057.477342
"290","Early Summer",35,"stn35_20180619_D_LG","D",43.36341667,-78.72616667,"2","W","BYTH",1158.810932,14.91069507
"291","Early Summer",35,"stn35_20180619_D_LG","D",43.36341667,-78.72616667,"2","W","CALANOID",51185.46951,10924.569252
"292","Early Summer",35,"stn35_20180619_D_LG","D",43.36341667,-78.72616667,"2","W","CERC",1265.412224,159.047414
"293","Early Summer",35,"stn35_20180619_D_LG","D",43.36341667,-78.72616667,"2","W","CYCLOPOID",529419.7017,213029.10042
"294","Early Summer",35,"stn35_20180619_D_LG","D",43.36341667,-78.72616667,"2","W","DAPHNID",144833.3265,20028.37696
"295","Early Summer",35,"stn35_20180619_D_LG","D",43.36341667,-78.72616667,"2","W","LIMNO",110774.1575,1820.761542
"296","Early Summer",35,"stn35_20180619_D_LG","D",43.36341667,-78.72616667,"2","W","NDAP",4513.175724,1820.761542
"297","Early Summer",35,"stn35_20180619_D_LG","D",43.36341667,-78.72616667,"2","W","OTHER",0,0
"298","Early Summer",38,"stn38_20180620_D_LG","D",43.3837,-77.99106667,"3","W","BOSMINID",227873.7582,198473.0878
"299","Early Summer",38,"stn38_20180620_D_LG","D",43.3837,-77.99106667,"3","W","BYTH",0,0
"300","Early Summer",38,"stn38_20180620_D_LG","D",43.3837,-77.99106667,"3","W","CALANOID",35781.05088,19415.84555
"301","Early Summer",38,"stn38_20180620_D_LG","D",43.3837,-77.99106667,"3","W","CERC",2471.559624,351.8617286
"302","Early Summer",38,"stn38_20180620_D_LG","D",43.3837,-77.99106667,"3","W","CYCLOPOID",6700.070718,9707.922775
"303","Early Summer",38,"stn38_20180620_D_LG","D",43.3837,-77.99106667,"3","W","DAPHNID",39999.77977,10786.58086
"304","Early Summer",38,"stn38_20180620_D_LG","D",43.3837,-77.99106667,"3","W","LIMNO",185017.1055,6471.948516
"305","Early Summer",38,"stn38_20180620_D_LG","D",43.3837,-77.99106667,"3","W","NDAP",0,0
"306","Early Summer",38,"stn38_20180620_D_LG","D",43.3837,-77.99106667,"3","W","OTHER",0,0
"307","Early Summer",39,"stn39_20180620_D_LG","D",43.48628333,-78.00055,"3","W","BOSMINID",5557.303868,2300.037246
"308","Early Summer",39,"stn39_20180620_D_LG","D",43.48628333,-78.00055,"3","W","BYTH",0,0
"309","Early Summer",39,"stn39_20180620_D_LG","D",43.48628333,-78.00055,"3","W","CALANOID",225441.2511,42934.028582
"310","Early Summer",39,"stn39_20180620_D_LG","D",43.48628333,-78.00055,"3","W","CERC",0,0
"311","Early Summer",39,"stn39_20180620_D_LG","D",43.48628333,-78.00055,"3","W","CYCLOPOID",39987.97978,59800.968384
"312","Early Summer",39,"stn39_20180620_D_LG","D",43.48628333,-78.00055,"3","W","DAPHNID",0,0
"313","Early Summer",39,"stn39_20180620_D_LG","D",43.48628333,-78.00055,"3","W","LIMNO",4076388.8792,80501.3036
"314","Early Summer",39,"stn39_20180620_D_LG","D",43.48628333,-78.00055,"3","W","NDAP",0,0
"315","Early Summer",39,"stn39_20180620_D_LG","D",43.48628333,-78.00055,"3","W","OTHER",0,0
"316","Early Summer",40,"stn40_20180620_D_LG","D",43.58986667,-78.01195,"3","W","BOSMINID",2364.183425,1604.771147
"317","Early Summer",40,"stn40_20180620_D_LG","D",43.58986667,-78.01195,"3","W","BYTH",1679.626525,24.91235933
"318","Early Summer",40,"stn40_20180620_D_LG","D",43.58986667,-78.01195,"3","W","CALANOID",442519.05718,54562.218986
"319","Early Summer",40,"stn40_20180620_D_LG","D",43.58986667,-78.01195,"3","W","CERC",1006.692492,74.73707798
"320","Early Summer",40,"stn40_20180620_D_LG","D",43.58986667,-78.01195,"3","W","CYCLOPOID",332390.1816,216644.10476
"321","Early Summer",40,"stn40_20180620_D_LG","D",43.58986667,-78.01195,"3","W","DAPHNID",92757.30702,22466.79605
"322","Early Summer",40,"stn40_20180620_D_LG","D",43.58986667,-78.01195,"3","W","LIMNO",1234214.3135,33700.19408
"323","Early Summer",40,"stn40_20180620_D_LG","D",43.58986667,-78.01195,"3","W","NDAP",0,0
"324","Early Summer",40,"stn40_20180620_D_LG","D",43.58986667,-78.01195,"3","W","OTHER",0,0
"325","Early Summer",41,"stn41_20180620_D_LG","D",43.715785,-78.02808833,"3","W","BOSMINID",22187.84856,17396.07074
"326","Early Summer",41,"stn41_20180620_D_LG","D",43.715785,-78.02808833,"3","W","BYTH",3394.495856,64.21583885
"327","Early Summer",41,"stn41_20180620_D_LG","D",43.715785,-78.02808833,"3","W","CALANOID",285905.92236,50255.315485
"328","Early Summer",41,"stn41_20180620_D_LG","D",43.715785,-78.02808833,"3","W","CERC",9686.212811,1316.424696
"329","Early Summer",41,"stn41_20180620_D_LG","D",43.715785,-78.02808833,"3","W","CYCLOPOID",2214652.0748,332458.2408
"330","Early Summer",41,"stn41_20180620_D_LG","D",43.715785,-78.02808833,"3","W","DAPHNID",51770.469035,23194.760988
"331","Early Summer",41,"stn41_20180620_D_LG","D",43.715785,-78.02808833,"3","W","LIMNO",490995.7783,21261.864239
"332","Early Summer",41,"stn41_20180620_D_LG","D",43.715785,-78.02808833,"3","W","NDAP",0,0
"333","Early Summer",41,"stn41_20180620_D_LG","D",43.715785,-78.02808833,"3","W","OTHER",0,0
"334","Early Summer",42,"stn42_20180620_D_LG","D",43.83906667,-78.03611667,"3","W","BOSMINID",3537.330996,2390.198239
"335","Early Summer",42,"stn42_20180620_D_LG","D",43.83906667,-78.03611667,"3","W","BYTH",543.5522134,11.16915065
"336","Early Summer",42,"stn42_20180620_D_LG","D",43.83906667,-78.03611667,"3","W","CALANOID",44743.32094,14341.18944
"337","Early Summer",42,"stn42_20180620_D_LG","D",43.83906667,-78.03611667,"3","W","CERC",1954.014676,245.7213143
"338","Early Summer",42,"stn42_20180620_D_LG","D",43.83906667,-78.03611667,"3","W","CYCLOPOID",788497.429,126680.50668
"339","Early Summer",42,"stn42_20180620_D_LG","D",43.83906667,-78.03611667,"3","W","DAPHNID",1134.286035,796.7327464
"340","Early Summer",42,"stn42_20180620_D_LG","D",43.83906667,-78.03611667,"3","W","LIMNO",322974.6005,16731.387676
"341","Early Summer",42,"stn42_20180620_D_LG","D",43.83906667,-78.03611667,"3","W","NDAP",0,0
"342","Early Summer",42,"stn42_20180620_D_LG","D",43.83906667,-78.03611667,"3","W","OTHER",0,0
"343","Early Summer",43,"stn43_20180620_D_LG","D",43.9496,-78.04975333,"3","W","BOSMINID",641.751996,491.1066815
"344","Early Summer",43,"stn43_20180620_D_LG","D",43.9496,-78.04975333,"3","W","BYTH",0,0
"345","Early Summer",43,"stn43_20180620_D_LG","D",43.9496,-78.04975333,"3","W","CALANOID",6458.6930662,1727.9679532
"346","Early Summer",43,"stn43_20180620_D_LG","D",43.9496,-78.04975333,"3","W","CERC",11.23763213,4.960673551
"347","Early Summer",43,"stn43_20180620_D_LG","D",43.9496,-78.04975333,"3","W","CYCLOPOID",3028.158494,1054.9699085
"348","Early Summer",43,"stn43_20180620_D_LG","D",43.9496,-78.04975333,"3","W","DAPHNID",0,0
"349","Early Summer",43,"stn43_20180620_D_LG","D",43.9496,-78.04975333,"3","W","LIMNO",6473.871351,509.29581791
"350","Early Summer",43,"stn43_20180620_D_LG","D",43.9496,-78.04975333,"3","W","NDAP",0,0
"351","Early Summer",43,"stn43_20180620_D_LG","D",43.9496,-78.04975333,"3","W","OTHER",529.0694712,90.94568177
"352","Early Summer",48,"stn48_20180622_D_LG","D",43.879935,-77.44046667,"4","E","BOSMINID",53906.21052,36392.85408
"353","Early Summer",48,"stn48_20180622_D_LG","D",43.879935,-77.44046667,"4","E","BYTH",0,0
"354","Early Summer",48,"stn48_20180622_D_LG","D",43.879935,-77.44046667,"4","E","CALANOID",95089.076543,30198.3257243
"355","Early Summer",48,"stn48_20180622_D_LG","D",43.879935,-77.44046667,"4","E","CERC",809.8993543,102.2199398
"356","Early Summer",48,"stn48_20180622_D_LG","D",43.879935,-77.44046667,"4","E","CYCLOPOID",425812.19148,80528.8686
"357","Early Summer",48,"stn48_20180622_D_LG","D",43.879935,-77.44046667,"4","E","DAPHNID",19520.54349,3097.264177
"358","Early Summer",48,"stn48_20180622_D_LG","D",43.879935,-77.44046667,"4","E","LIMNO",223558.9475,20132.21715
"359","Early Summer",48,"stn48_20180622_D_LG","D",43.879935,-77.44046667,"4","E","NDAP",0,0
"360","Early Summer",48,"stn48_20180622_D_LG","D",43.879935,-77.44046667,"4","E","OTHER",0,0
"361","Early Summer",49,"stn49_20180622_D_LG","D",43.77098333,-77.42478333,"4","E","BOSMINID",30113.87978,20553.13543
"362","Early Summer",49,"stn49_20180622_D_LG","D",43.77098333,-77.42478333,"4","E","BYTH",847.8889572,14.12748455
"363","Early Summer",49,"stn49_20180622_D_LG","D",43.77098333,-77.42478333,"4","E","CALANOID",99281.367992,15592.0337801
"364","Early Summer",49,"stn49_20180622_D_LG","D",43.77098333,-77.42478333,"4","E","CERC",5907.656988,673.4100967
"365","Early Summer",49,"stn49_20180622_D_LG","D",43.77098333,-77.42478333,"4","E","CYCLOPOID",472671.76818,112687.88048
"366","Early Summer",49,"stn49_20180622_D_LG","D",43.77098333,-77.42478333,"4","E","DAPHNID",62196.65361,11339.66093
"367","Early Summer",49,"stn49_20180622_D_LG","D",43.77098333,-77.42478333,"4","E","LIMNO",45183.61133,3543.64404
"368","Early Summer",49,"stn49_20180622_D_LG","D",43.77098333,-77.42478333,"4","E","NDAP",0,0
"369","Early Summer",49,"stn49_20180622_D_LG","D",43.77098333,-77.42478333,"4","E","OTHER",0,0
"370","Early Summer",55,"stn55_20180620_D_LG","D",43.443,-77.43803333,"4","E","BOSMINID",2783.315011,1963.100685
"371","Early Summer",55,"stn55_20180620_D_LG","D",43.443,-77.43803333,"4","E","BYTH",0,0
"372","Early Summer",55,"stn55_20180620_D_LG","D",43.443,-77.43803333,"4","E","CALANOID",300734.16044,39262.013695
"373","Early Summer",55,"stn55_20180620_D_LG","D",43.443,-77.43803333,"4","E","CERC",0,0
"374","Early Summer",55,"stn55_20180620_D_LG","D",43.443,-77.43803333,"4","E","CYCLOPOID",1177600.9413,388693.93555
"375","Early Summer",55,"stn55_20180620_D_LG","D",43.443,-77.43803333,"4","E","DAPHNID",30476.57952,5889.302054
"376","Early Summer",55,"stn55_20180620_D_LG","D",43.443,-77.43803333,"4","E","LIMNO",1741629.9254,31409.61096
"377","Early Summer",55,"stn55_20180620_D_LG","D",43.443,-77.43803333,"4","E","NDAP",0,0
"378","Early Summer",55,"stn55_20180620_D_LG","D",43.443,-77.43803333,"4","E","OTHER",0,0
"379","Early Summer",58,"stn58_20180620_D_LG","D",43.32793333,-77.4379,"4","E","BOSMINID",402893.4918,353396.583
"380","Early Summer",58,"stn58_20180620_D_LG","D",43.32793333,-77.4379,"4","E","BYTH",0,0
"381","Early Summer",58,"stn58_20180620_D_LG","D",43.32793333,-77.4379,"4","E","CALANOID",641031.958084,151455.678413
"382","Early Summer",58,"stn58_20180620_D_LG","D",43.32793333,-77.4379,"4","E","CERC",2034.781843,269.3875703
"383","Early Summer",58,"stn58_20180620_D_LG","D",43.32793333,-77.4379,"4","E","CYCLOPOID",1107848.9433,766457.52412
"384","Early Summer",58,"stn58_20180620_D_LG","D",43.32793333,-77.4379,"4","E","DAPHNID",41735.420476,27537.396076
"385","Early Summer",58,"stn58_20180620_D_LG","D",43.32793333,-77.4379,"4","E","LIMNO",1276122.5809,32126.96209
"386","Early Summer",58,"stn58_20180620_D_LG","D",43.32793333,-77.4379,"4","E","NDAP",4558.022022,4589.566013
"387","Early Summer",58,"stn58_20180620_D_LG","D",43.32793333,-77.4379,"4","E","OTHER",0,0
"388","Early Summer",62,"stn62_20180621_D_LG","D",43.82815,-76.99186667,"5","E","BOSMINID",17676.26023,12650.5758
"389","Early Summer",62,"stn62_20180621_D_LG","D",43.82815,-76.99186667,"5","E","BYTH",519.8595565,10.07011009
"390","Early Summer",62,"stn62_20180621_D_LG","D",43.82815,-76.99186667,"5","E","CALANOID",28656.30794,17710.80612
"391","Early Summer",62,"stn62_20180621_D_LG","D",43.82815,-76.99186667,"5","E","CERC",1526.567741,156.0867064
"392","Early Summer",62,"stn62_20180621_D_LG","D",43.82815,-76.99186667,"5","E","CYCLOPOID",913262.4308,566745.79602
"393","Early Summer",62,"stn62_20180621_D_LG","D",43.82815,-76.99186667,"5","E","DAPHNID",0,0
"394","Early Summer",62,"stn62_20180621_D_LG","D",43.82815,-76.99186667,"5","E","LIMNO",0,0
"395","Early Summer",62,"stn62_20180621_D_LG","D",43.82815,-76.99186667,"5","E","NDAP",0,0
"396","Early Summer",62,"stn62_20180621_D_LG","D",43.82815,-76.99186667,"5","E","OTHER",0,0
"397","Early Summer",63,"stn63_20180621_D_LG","D",43.73246667,-77.01631667,"5","E","BOSMINID",35980.37322,24166.39586
"398","Early Summer",63,"stn63_20180621_D_LG","D",43.73246667,-77.01631667,"5","E","BYTH",0,0
"399","Early Summer",63,"stn63_20180621_D_LG","D",43.73246667,-77.01631667,"5","E","CALANOID",125523.48406,22894.480295
"400","Early Summer",63,"stn63_20180621_D_LG","D",43.73246667,-77.01631667,"5","E","CERC",1527.199001,350.7120142
"401","Early Summer",63,"stn63_20180621_D_LG","D",43.73246667,-77.01631667,"5","E","CYCLOPOID",1415193.827,230216.7185
"402","Early Summer",63,"stn63_20180621_D_LG","D",43.73246667,-77.01631667,"5","E","DAPHNID",17508.86324,6359.577858
"403","Early Summer",63,"stn63_20180621_D_LG","D",43.73246667,-77.01631667,"5","E","LIMNO",196642.53614,6359.577858
"404","Early Summer",63,"stn63_20180621_D_LG","D",43.73246667,-77.01631667,"5","E","NDAP",843.6948454,2543.831143
"405","Early Summer",63,"stn63_20180621_D_LG","D",43.73246667,-77.01631667,"5","E","OTHER",0,0
"406","Early Summer",69,"stn69_20180621_D_LG","D",43.59906833,-76.710005,"5","E","BOSMINID",8101.488012,6197.039407
"407","Early Summer",69,"stn69_20180621_D_LG","D",43.59906833,-76.710005,"5","E","BYTH",0,0
"408","Early Summer",69,"stn69_20180621_D_LG","D",43.59906833,-76.710005,"5","E","CALANOID",416625.50777,80561.512295
"409","Early Summer",69,"stn69_20180621_D_LG","D",43.59906833,-76.710005,"5","E","CERC",50.93101257,4.345749935
"410","Early Summer",69,"stn69_20180621_D_LG","D",43.59906833,-76.710005,"5","E","CYCLOPOID",770027.7081,340837.16737
"411","Early Summer",69,"stn69_20180621_D_LG","D",43.59906833,-76.710005,"5","E","DAPHNID",0,0
"412","Early Summer",69,"stn69_20180621_D_LG","D",43.59906833,-76.710005,"5","E","LIMNO",1042174.685,22722.47782
"413","Early Summer",69,"stn69_20180621_D_LG","D",43.59906833,-76.710005,"5","E","NDAP",0,0
"414","Early Summer",69,"stn69_20180621_D_LG","D",43.59906833,-76.710005,"5","E","OTHER",0,0
"415","Early Summer",69,"stn69_20180621_N_LG","D",43.59906833,-76.710005,"5","E","BOSMINID",798.6321225,1469.8292
"416","Early Summer",69,"stn69_20180621_N_LG","D",43.59906833,-76.710005,"5","E","BYTH",0,0
"417","Early Summer",69,"stn69_20180621_N_LG","D",43.59906833,-76.710005,"5","E","CALANOID",124788.224629,22047.438002
"418","Early Summer",69,"stn69_20180621_N_LG","D",43.59906833,-76.710005,"5","E","CERC",44.47800989,10.96887463
"419","Early Summer",69,"stn69_20180621_N_LG","D",43.59906833,-76.710005,"5","E","CYCLOPOID",849366.5254,348349.52051
"420","Early Summer",69,"stn69_20180621_N_LG","D",43.59906833,-76.710005,"5","E","DAPHNID",11588.84214,4409.487601
"421","Early Summer",69,"stn69_20180621_N_LG","D",43.59906833,-76.710005,"5","E","LIMNO",696937.6494,17637.950401
"422","Early Summer",69,"stn69_20180621_N_LG","D",43.59906833,-76.710005,"5","E","NDAP",1177.000692,1469.8292
"423","Early Summer",69,"stn69_20180621_N_LG","D",43.59906833,-76.710005,"5","E","OTHER",0,0
"424","Early Summer",70,"stn70_20180621_D_LG","D",43.54175167,-76.62152,"5","E","BOSMINID",0,0
"425","Early Summer",70,"stn70_20180621_D_LG","D",43.54175167,-76.62152,"5","E","BYTH",188.5252676,4.574157262
"426","Early Summer",70,"stn70_20180621_D_LG","D",43.54175167,-76.62152,"5","E","CALANOID",344914.48947,61366.893834
"427","Early Summer",70,"stn70_20180621_D_LG","D",43.54175167,-76.62152,"5","E","CERC",280.0967445,13.72247179
"428","Early Summer",70,"stn70_20180621_D_LG","D",43.54175167,-76.62152,"5","E","CYCLOPOID",2442937.01,887459.6954
"429","Early Summer",70,"stn70_20180621_D_LG","D",43.54175167,-76.62152,"5","E","DAPHNID",102393.359,9441.060589
"430","Early Summer",70,"stn70_20180621_D_LG","D",43.54175167,-76.62152,"5","E","LIMNO",954641.86302,18882.121175
"431","Early Summer",70,"stn70_20180621_D_LG","D",43.54175167,-76.62152,"5","E","NDAP",0,0
"432","Early Summer",70,"stn70_20180621_D_LG","D",43.54175167,-76.62152,"5","E","OTHER",0,0
"433","Early Summer",71,"stn71_20180621_D_LG","D",43.48515,-76.52046667,"5","E","BOSMINID",45495.90282,56233.36859
"434","Early Summer",71,"stn71_20180621_D_LG","D",43.48515,-76.52046667,"5","E","BYTH",0,0
"435","Early Summer",71,"stn71_20180621_D_LG","D",43.48515,-76.52046667,"5","E","CALANOID",17431.611149,7374.8680122
"436","Early Summer",71,"stn71_20180621_D_LG","D",43.48515,-76.52046667,"5","E","CERC",29.33107012,16.5355785
"437","Early Summer",71,"stn71_20180621_D_LG","D",43.48515,-76.52046667,"5","E","CYCLOPOID",19400.42804,24275.60721
"438","Early Summer",71,"stn71_20180621_D_LG","D",43.48515,-76.52046667,"5","E","DAPHNID",3307.34251,614.5723344
"439","Early Summer",71,"stn71_20180621_D_LG","D",43.48515,-76.52046667,"5","E","LIMNO",0,0
"440","Early Summer",71,"stn71_20180621_D_LG","D",43.48515,-76.52046667,"5","E","NDAP",126.1770027,307.2861672
"441","Early Summer",71,"stn71_20180621_D_LG","D",43.48515,-76.52046667,"5","E","OTHER",0,0
"442","Early Summer",715,"stn715_20180620_N_LG","N",43.63643333,-76.96826667,"5","E","BOSMINID",19093.27456,14530.33111
"443","Early Summer",715,"stn715_20180620_N_LG","N",43.63643333,-76.96826667,"5","E","BYTH",0,0
"444","Early Summer",715,"stn715_20180620_N_LG","N",43.63643333,-76.96826667,"5","E","CALANOID",140091.16382,36325.827776
"445","Early Summer",715,"stn715_20180620_N_LG","N",43.63643333,-76.96826667,"5","E","CERC",3676.208421,394.8794866
"446","Early Summer",715,"stn715_20180620_N_LG","N",43.63643333,-76.96826667,"5","E","CYCLOPOID",420050.4457,202213.77462
"447","Early Summer",715,"stn715_20180620_N_LG","N",43.63643333,-76.96826667,"5","E","DAPHNID",13310.6734,2421.721852
"448","Early Summer",715,"stn715_20180620_N_LG","N",43.63643333,-76.96826667,"5","E","LIMNO",1004670.8895,30271.523147
"449","Early Summer",715,"stn715_20180620_N_LG","N",43.63643333,-76.96826667,"5","E","NDAP",0,0
"450","Early Summer",715,"stn715_20180620_N_LG","N",43.63643333,-76.96826667,"5","E","OTHER",0,0
"451","Early Summer",715,"stn715_20180621_D_LG","D",43.63643333,-76.96826667,"5","E","BOSMINID",24798.89074,16644.87119
"452","Early Summer",715,"stn715_20180621_D_LG","D",43.63643333,-76.96826667,"5","E","BYTH",435.7171623,4.047877235
"453","Early Summer",715,"stn715_20180621_D_LG","D",43.63643333,-76.96826667,"5","E","CALANOID",75304.24365,27741.45198
"454","Early Summer",715,"stn715_20180621_D_LG","D",43.63643333,-76.96826667,"5","E","CERC",2633.272014,234.7768796
"455","Early Summer",715,"stn715_20180621_D_LG","D",43.63643333,-76.96826667,"5","E","CYCLOPOID",1136120.2419,312091.3348
"456","Early Summer",715,"stn715_20180621_D_LG","D",43.63643333,-76.96826667,"5","E","DAPHNID",21577.6838,2774.145198
"457","Early Summer",715,"stn715_20180621_D_LG","D",43.63643333,-76.96826667,"5","E","LIMNO",357220.9427,15257.798588
"458","Early Summer",715,"stn715_20180621_D_LG","D",43.63643333,-76.96826667,"5","E","NDAP",0,0
"459","Early Summer",715,"stn715_20180621_D_LG","D",43.63643333,-76.96826667,"5","E","OTHER",0,0
"460","Early Summer",716,"stn716_20180622_D_LG","D",43.443,-77.43803333,"4","E","BOSMINID",0,0
"461","Early Summer",716,"stn716_20180622_D_LG","D",43.443,-77.43803333,"4","E","BYTH",2450.294013,31.49634001
"462","Early Summer",716,"stn716_20180622_D_LG","D",43.443,-77.43803333,"4","E","CALANOID",120990.58687,22661.616639
"463","Early Summer",716,"stn716_20180622_D_LG","D",43.443,-77.43803333,"4","E","CERC",3628.998666,293.9658401
"464","Early Summer",716,"stn716_20180622_D_LG","D",43.443,-77.43803333,"4","E","CYCLOPOID",1012867.5033,419239.90775
